,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,Carnivore...Omnivore.Rho,Carnivore...Omnivore.P,Carnivore...Omnivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj
CCDC59,-2.73787965603572,0.0185510098357701,0.132281427863483,-0.813639229564286,1,1,1.74920442400543,0.240767068949361,1
LYVE1,-2.46243647000247,0.041398985401779,0.226314453529725,-1.96872840394876,0.146952863258316,0.867528742428373,0.366797910414444,1,1
RRAS2,NA,NA,NA,NA,NA,NA,NA,NA,NA
SARAF,-2.40914883819889,0.0479693266123387,0.247693157533186,-0.970946766368712,0.994724364328492,1,1.26438044869768,0.618280520688913,1
RNF122,NA,NA,NA,NA,NA,NA,NA,NA,NA
DUSP26,1.91189632640397,0.167668478934962,0.560110540729905,-0.597853106095148,1,1,-2.36736768612133,0.0537453738562138,0.695261275936503
ERG28,0.786957229211704,1,1,1.72776886283509,0.252089015645768,1,1.04741443340188,0.884725433076908,1
DGLUCY,0.509616105703157,1,1,-0.0197564464519864,1,1,-0.513655510728466,1,1
CATSPERB,-3.116958542871,0.00548181798568657,0.0577669667789415,-3.71019747738466,0.000621292918993683,0.0672362836692567,-0.907422872343187,1,1
VRTN,-2.69958217413245,0.0208279823758959,0.143303394558778,-2.4656672268385,0.0410274964630276,0.484389151789293,0.0353037593276497,1,1
SYNJ2BP,0.731863887268416,1,1,0.416107304509028,1,1,-0.267292530175079,1,1
TTC9,2.12093013189266,0.101783047533604,0.404062542669117,1.22191472693345,0.665219627027932,1,-0.76041582580929,1,1
EIF2S1,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELP3,0.678333028900934,1,1,-1.85732199872438,0.189796069301992,0.973369725203585,-2.50689658449213,0.036538902140381,0.596801423255908
ADAMDEC1,-4.54996419709095,1.6096513250379e-05,0.000962327800140186,-2.28542500427074,0.0668637577283884,0.60648406942725,1.95504765855224,0.151732335968193,1
MBD2,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRPS36,-1.68176785647137,0.277841592017317,0.770663757821045,-0.553758774322275,1,1,0.935824102508773,1,1
CCNB1,-2.70610533102479,0.0204232347756639,0.141307163416359,-0.10261541926357,1,1,2.40697584948745,0.0482557005810433,0.666168392749895
CDK7,-1.15000344097608,0.750427362100669,1,-1.37561932913358,0.506818557666412,1,-0.367180504770592,1,1
CD180,-0.973591896789322,0.9907776340206,1,-0.128795304304596,1,1,0.779762801896176,1,1
IRAK2,-0.880525866916476,1,1,-0.151654834701672,1,1,0.654373484326693,1,1
CAMK1,-1.59490300567511,0.332201782212511,0.862460197903278,-0.841147555410615,1,1,0.577041370003007,1,1
VHL,-0.439180967472519,1,1,0.538481197026674,1,1,0.940603629425251,1,1
BHLHE40,0.142366835569771,1,1,0.24730514698978,1,1,0.123074109402012,1,1
ARL8B,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDEM1,0.454180020313327,1,1,2.24651805099812,0.0740125339443743,0.636100850154227,1.87531075180912,0.182249955192294,1
CHL1,-0.131544954481637,1,1,1.87777161345727,0.181237245381294,0.953471840644297,2.02051855474102,0.129988882475309,1
DPH6,-1.39473638548229,0.489286045131894,1,-0.784813709984235,1,1,0.498771596481906,1,1
KATNBL1,-1.13332188044478,0.771237319386554,1,-0.250612654200033,1,1,0.806217584441281,1,1
EMC7,0.839363920186995,1,1,-0.684488017657651,1,1,-1.44668393203073,0.443956400182333,1
TSHB,-0.53508251838125,1,1,-1.03634348199841,0.900125782189187,1,-0.553649273222978,1,1
SORT1,1.00322558476278,0.947256093761849,1,3.26320313668876,0.00330481584688605,0.142938921915441,2.38060784584432,0.0518523027122152,0.681941853198511
NOTCH2,1.30985372317724,0.570735974499926,1,-0.623525320408907,1,1,-1.87287363008474,0.183257512112291,1
TRIM45,2.32381697048661,0.0604059173757257,0.287925088315115,3.27417820852198,0.00317909273477736,0.141113915782095,1.13956054219921,0.763408295865277,1
ARF3,-1.96765893454799,0.147321881408556,0.515437666686126,-0.411845594041455,1,1,1.26449817398569,0.618153827111726,1
SLC38A2,-1.0580237216258,0.870133883275507,1,1.71191145725081,0.260738960807338,1,2.70516582307665,0.0204810901013322,0.469959033754581
KIDINS220,-0.787924357992697,1,1,-1.04221351136602,0.891938100506085,1,-0.319944166036543,1,1
CMPK2,0.561592686063713,1,1,1.54937982566325,0.363871321698905,1,1.10499694634721,0.80748273692008,1
FST,0.239214570624239,1,1,-0.526051094103022,1,1,-0.760171406893972,1,1
CFHR5,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERN2,0.315182455823262,1,1,0.87369431549712,1,1,0.595697749875426,1,1
NARS1,-5.89228160527238,1.14269799587647e-08,4.51245424371641e-06,-4.53341265291507,1.74114818204984e-05,0.0151512453828865,0.976403776179958,0.98659323282065,1
RELCH,-1.5083108367539,0.394424972956979,0.958219320165533,-0.454370521743187,1,1,0.975804172626897,0.987484549819407,1
CCNH,-1.71009762724036,0.261743464484525,0.741919612401736,-1.37585169482736,0.506602658983828,1,0.156049582435083,1,1
HRH4,-0.582546845900751,1,1,0.971917145452955,0.993275308145818,1,1.57854812621079,0.343319223149109,1
CABLES1,-2.37942687427909,0.0520187489945982,0.261856205103301,0.554831270680569,1,1,2.85759554085474,0.0128059232014681,0.386651274771087
EMP1,-4.01127427159641,0.000181175704858734,0.00550348709941329,-2.56886210849959,0.0306099146759269,0.426492460192162,1.1429218059909,0.759213173950571,1
RERG,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLCO1B1,-4.57475906106184,1.43030501390274e-05,0.00088690731564564,-1.64817956577942,0.297947486248665,1,2.55690981849474,0.0316819775820271,0.56901186439567
SPX,-0.669827146733983,1,1,0.617979758775706,1,1,1.2652466597173,0.617348762952135,1
MYBPC3,-1.56150053052866,0.355217096302382,0.897378711669925,0.395768114556311,1,1,1.86720775285507,0.185617744103209,1
DDB2,-2.1642802275152,0.0913285478025516,0.374754221581922,-1.09783856244357,0.81682496802384,1,0.935380242198356,1,1
FOLH1,-2.72634387010585,0.0192120725670666,0.134954193637929,-1.78173819907925,0.224375803573977,1,0.78399548645338,1,1
RAB33A,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTNR1B,2.79598115564693,0.015522725195181,0.117347110467953,0.433387698575716,1,1,-2.27460963657682,0.0687880725453682,0.768533293284105
PHC2,-1.39782315824627,0.486498534796509,1,-3.19616282453274,0.00417805485353101,0.157132559228287,-1.92285393167822,0.163495190188153,1
TUT4,-2.42511808621781,0.0459102241765894,0.241785709118439,-0.218839226049957,1,1,2.03383823013278,0.125903725728275,1
PRPF38A,NA,NA,NA,NA,NA,NA,NA,NA,NA
DSG3,1.61586931588182,0.318367712970687,0.840060823076866,2.31126043777791,0.0624554215396828,0.587958629626399,0.820628180735356,1,1
DSG1,1.04147578348733,0.892964359917916,1,-1.05744833794037,0.870921061970118,1,-2.02698298968769,0.127992456961383,1
DSC1,1.53868769443408,0.371641673765786,0.924851568246995,1.21965928262641,0.66778218910643,1,-0.173781892343539,1,1
DAGLA,3.5921679400843,0.00098381516865791,0.018047836700343,2.68716564681448,0.0216183619572406,0.361252939343377,-0.571202791764244,1,1
TIMM10,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHNAK,0.706548881725165,1,1,0.544142248626714,1,1,-0.1044726541601,1,1
CBLIF,-2.09650758514867,0.108111563290716,0.421272946959357,-0.322186682764794,1,1,1.64025874158225,0.302854140734523,1
TCN1,-2.30695434376108,0.0631720964416169,0.295498902494671,-1.81472404908398,0.208698982049172,1,0.262654202427064,1,1
CEP135,-1.96954054442707,0.146673154460431,0.514126922642658,-1.25809109583727,0.625076439482124,1,0.590300518222416,1,1
PDGFRA,0.42463466761393,1,1,-0.206288674146076,1,1,-0.60853846106232,1,1
CARS2,-2.57435907262479,0.0301277967566251,0.183332408000777,-1.36047618086076,0.521037856345688,1,0.995674695495004,0.958224686488399,1
ADAMTS8,-0.872276398861284,1,1,2.26273044400056,0.0709569327738975,0.62016327157865,3.1580594272573,0.00476469532306363,0.258594726753915
KLB,-1.76233967596188,0.234035772464204,0.688885994821077,-3.80774118521589,0.000420725808552403,0.0579212062673152,-2.27215222237882,0.069231953540115,0.768533293284105
SEMA6A,0.250576096657137,1,1,0.141720861265991,1,1,-0.0917144848240947,1,1
APC,-2.14892842740444,0.0949202218877575,0.384965635039916,-1.94899727722833,0.153887249641403,0.88667948426069,-0.00518226098856247,1,1
ANXA1,1.59753087428934,0.330442263652012,0.859676943197311,1.44499579568739,0.445377199729551,1,-0.0345910806886625,1,1
CCNJL,-0.882963606602749,1,1,0.118654011270286,1,1,0.949469141309116,1,1
USP30,1.76325932497619,0.233570286445188,0.688275600305284,1.09595479900621,0.819295667764189,1,-0.496967538610776,1,1
SDS,-4.48348395465637,2.20302380329354e-05,0.00123814888360385,-0.394586492708509,1,1,3.78808872128264,0.000455431925580282,0.10614866467861
MSI1,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBX3,-1.28744405704243,0.593818669895127,1,-0.353749594855592,1,1,0.853666316597603,1,1
OASL,0.927350415813263,1,1,-0.798834297833969,1,1,-1.63318287168048,0.30729162375859,1
HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTX1,1.46826022110273,0.426100655296621,1,0.945529776396906,1,1,-0.417378869653927,1,1
TRAFD1,-3.25306363813937,0.00342503776631501,0.0420934616882252,-0.147246896240574,1,1,2.91752683356088,0.0105845786952225,0.351398645797587
GSAP,-4.08151697982836,0.000134228124680451,0.00450610120571554,-2.68634855734052,0.0216713061213232,0.361332910729529,1.03325134937989,0.904458864501249,1
OCM2,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPK3B,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM60,NA,NA,NA,NA,NA,NA,NA,NA,NA
PNPLA8,-0.700734673646545,1,1,1.46403472647117,0.429553380766136,1,2.1771000434286,0.0884193114818497,0.86550566738202
RINT1,-0.217523643752718,1,1,-0.406747739156011,1,1,-0.21268974500627,1,1
NT5E,1.78015463002254,0.225151974353285,0.672765935313699,3.79992277412605,0.000434223558540283,0.0581782028522811,2.16706827680055,0.0906889451696917,0.876973647744874
MRAP2,1.07310442022869,0.849672803939327,1,1.02656399862381,0.913877440749471,1,0.0406056195760606,1,1
AKIRIN2,0.324871367523217,1,1,0.076674662461193,1,1,-0.208395140425671,1,1
ORC3,-2.61078170624817,0.027100660875019,0.170799041197201,-2.54386465985334,0.0328900662657849,0.437972709876883,-0.129469855510616,1,1
LMO2,1.04918774961589,0.882275147154809,1,0.466273354719582,1,1,-0.481499317493886,1,1
NAT10,1.03209041254763,0.906089294297509,1,-2.16878751801324,0.0902964579306973,0.697713570016562,-3.15581024480673,0.00480158848130531,0.258594726753915
PRRG4,-1.13156982457138,0.773445997175473,1,0.248849694196188,1,1,1.30060965409158,0.580176302513419,1
PRPH,1.44606882422276,0.444473696671214,1,-0.405045865564608,1,1,-1.74513768179104,0.242882717156881,1
AVIL,1.67222773712685,0.283438268849643,0.779988018037364,0.298205894098214,1,1,-1.28250765315056,0.59899386599475,1
AMHR2,-0.482042056156986,1,1,-0.791373447588099,1,1,-0.356487812508188,1,1
GDF11,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM186B,-1.01167867796836,0.935075140590882,1,-0.23413156278134,1,1,0.732660402847071,1,1
RDH5,-1.04527520089337,0.887687387533239,1,-1.56352630729113,0.353786558722274,1,-0.63290247587441,1,1
KRT85,2.04775889589471,0.121750889273127,0.454589162585852,2.27031379089476,0.069565652700331,0.61732831722127,0.416791405806635,1,1
CDK4,0.523750368063534,1,1,-1.44317329498797,0.446914980882775,1,-2.0118764219804,0.132698896250085,1
PPP1R1A,-2.78505932805852,0.0160553789809999,0.120163100742585,0.0421448331299335,1,1,2.63441213483752,0.0252849344642383,0.520123684417634
TSPAN31,0.417813537873306,1,1,0.206980146301409,1,1,-0.146087032285739,1,1
TFCP2,-2.03049315575271,0.126919308516104,0.467127487751927,-3.05878777067756,0.00666703574367938,0.202932126510452,-1.40170025097369,0.483014327008887,1
ESPL1,-3.30148920989756,0.00288519101799663,0.0378710239800315,-2.26710128198288,0.0701521178700503,0.618037533630956,0.770944343622547,1,1
ZC3H10,-0.893294834754226,1,1,-1.52891149253007,0.378859160401543,1,-0.779418741039256,1,1
KRT84,0.911343009896816,1,1,0.534700149986962,1,1,-0.307910699025239,1,1
KRT82,1.26173129521971,0.621136475405883,1,0.703109956434227,1,1,-0.489551768233453,1,1
KCNH3,2.72904249572512,0.019055555394518,0.134121793738338,2.99126915143262,0.00833461515363695,0.231609694436067,0.477131558588552,1,1
TAAR5,-1.73033927063002,0.250709031428557,0.72103964313425,-0.556713652685005,1,1,1.10567713887308,0.806598865291289,1
NMBR,1.3066446762538,0.57400024804899,1,0.0424756549918411,1,1,-1.25017170376308,0.633710492982255,1
SMPD2,-0.606117486558225,1,1,-0.128362837169416,1,1,0.446283437181492,1,1
HTRA2,-0.367721093342034,1,1,-1.60219105521163,0.327340102340308,1,-1.31446468918186,0.566069620378335,1
PRADC1,-0.661270510189518,1,1,-0.363448388054148,1,1,0.252428593291113,1,1
CCT7,-0.272933788134551,1,1,1.36108504829738,0.520460442307997,1,1.64071404204348,0.302570366008512,1
MRPL53,-0.185583142615573,1,1,-1.02804946437025,0.911779681527517,1,-0.909817679035139,1,1
EMX1,-1.90340686277354,0.170962428695138,0.568233690129725,0.750733533461629,1,1,2.41786238484797,0.0468359396828699,0.658071264869986
KCNMB4,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDM2,-1.04957660806615,0.881738449529615,1,-1.37522580821448,0.507184348453002,1,-0.423054859905527,1,1
BCO1,2.78877817911762,0.0158721866096366,0.119327671475054,2.31352091362834,0.0620820488210449,0.586324246266651,-0.28469301798935,1,1
MPHOSPH6,0.0748811735741605,1,1,0.564679924790956,1,1,0.503585094168033,1,1
KIAA0513,-0.321600569338294,1,1,1.39824670965745,0.486116983612249,1,1.69020147706024,0.272968247714144,1
DYNC1LI2,2.20675936339367,0.0819926263705997,0.348945363391157,0.513519777529587,1,1,-1.51587748470419,0.38865100349852,1
FBXL8,-1.06373479715145,0.862346568731801,1,0.188355713883559,1,1,1.19391435789205,0.697534411538101,1
FHOD1,0.153543313344926,1,1,0.502871618038916,1,1,0.373225426091223,1,1
CCDC102A,-0.0608958674945054,1,1,0.299977850827579,1,1,0.356781973988227,1,1
PCNX2,0.00667658892579211,1,1,0.124290595569789,1,1,0.121076484417607,1,1
URB2,1.53989505428753,0.370757809622285,0.92387773018798,2.6020009697674,0.0278044770510173,0.409434422519295,1.18644681831062,0.706337675515758,1
TAF5L,-1.34826623705483,0.532718301842972,1,1.83720777831018,0.198537683519965,0.994739033952877,3.1693159609296,0.00458394573256481,0.258442786012108
STX6,0.314103292189229,1,1,1.22034266512037,0.667005007165898,1,0.930054986235108,1,1
RGS8,0.772004790943002,1,1,0.241567356054383,1,1,-0.44917059557573,1,1
LAMC1,1.7811246921901,0.224676248200454,0.67161190846534,0.57487793222936,1,1,-1.11716664433776,0.791769238799105,1
MRPL44,0.86706260486256,1,1,-0.437526787491202,1,1,-1.28178967466896,0.59974931172811,1
CHRND,1.35860821715498,0.522812309820645,1,-0.381536070665118,1,1,-1.64891467737676,0.297495347323363,1
USP37,-2.9877126808039,0.00843220964841748,0.0775329276863681,-1.76537347224726,0.232503056236823,1,0.985827313464984,0.972653580449606,1
HTR2B,-0.557070547137761,1,1,-0.063242916408433,1,1,0.454559518219404,1,1
WNT10A,0.587806312107838,1,1,0.683692585383756,1,1,0.156177307335277,1,1
TMBIM1,-0.705659523174669,1,1,0.962768603125598,1,1,1.62454478730967,0.312778769561716,1
CYP27A1,-3.30841503721984,0.00281476947033745,0.037116371416418,-2.15259110594747,0.0940524844508858,0.707079261956686,0.913710961644674,1,1
EIF4E2,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAB39,NA,NA,NA,NA,NA,NA,NA,NA,NA
COX5B,-2.18625048264253,0.0863918541629757,0.36141515572055,-0.821113719236259,1,1,1.20220527809354,0.687852014645221,1
REV1,-2.9460593250153,0.00965551992999601,0.0852298423938353,-0.709265467583409,1,1,2.01729942905547,0.130992825530633,1
MFSD9,-0.999394330913705,0.952811115004526,1,0.0361262616306406,1,1,1.03543308385459,0.901400105647325,1
TMEM127,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRPS9,-4.22270241319375,7.24171338565388e-05,0.00292121373830974,-2.04631217897692,0.122176998639591,0.796145855045122,1.88465436206926,0.178429553153774,1
GPR45,2.57638702806062,0.0299516474238394,0.18255662926163,2.08714160135208,0.110626009516441,0.766414542383986,-0.282367148354594,1,1
C2orf49,-1.9426187717333,0.15618671132885,0.536692876162292,1.44393307306889,0.446273406931312,1,3.27549154567942,0.00316434814052639,0.214723564756563
EPC2,0.163634895997473,1,1,-0.0566338152185102,1,1,-0.20440165174792,1,1
ALDH1L2,-2.56440116285577,0.0310062032398831,0.186859070609512,-1.31856893169649,0.561939798022471,1,1.0784620724877,0.842482796579563,1
USP44,-3.31931689002802,0.00270713891387783,0.0363357124701705,-0.26939530499704,1,1,2.81493033156669,0.0146363427753258,0.410985052884168
PLXNC1,2.68344958261909,0.0218600883291848,0.147033834812975,3.30898781557852,0.00280901735690491,0.132971969898155,0.831207948121999,1,1
DRAM1,-0.0414550026708012,1,1,0.836850507669508,1,1,0.904373309571857,1,1
SLC41A2,-0.683710746409571,1,1,0.748446963678195,1,1,1.4031405553545,0.481724789037119,1
CKAP2,-1.22279511079031,0.664221277751485,1,-2.19579622479675,0.0843195960164679,0.675806434136109,-1.11719764422149,0.791729482972233,1
THSD1,0.701064872715524,1,1,-0.634719050327477,1,1,-1.33289107514367,0.547702655474946,1
MED4,-0.262207551319173,1,1,0.211571660507569,1,1,0.441449054214812,1,1
NUDT15,0.190351248591526,1,1,-1.21030874349993,0.678481331594873,1,-1.41821009967425,0.468388302361169,1
CHST12,1.67337938915901,0.282757898082634,0.778861591003631,1.78675057338,0.221933433469682,1,0.300957985537752,1,1
IGF2BP3,0.0942553587466763,1,1,-0.306926082735592,1,1,-0.401088480109508,1,1
KDELR2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NUP42,-0.748593904859469,1,1,1.02619997413521,0.914392000708575,1,1.75101674295253,0.23982907811113,1
DDX56,4.07055920011614,0.000140701261107903,0.00465057956868986,3.29933361846955,0.00290743976092292,0.135916015739593,-0.501765568492986,1,1
HUS1,0.83043940468266,1,1,2.6398240664646,0.0248847227791529,0.392242914680702,1.84347400655975,0.195779500437697,1
MYO1G,3.18744474300737,0.00430607643037759,0.0487675342749028,0.316597390938052,1,1,-2.61746025001405,0.0265760416168222,0.531025406793653
TTYH3,2.59332725424134,0.0285156830094206,0.17650722883913,3.28664545445206,0.00304165191573355,0.139581127362378,0.98069428813586,0.980230564337612,1
CIDEB,0.460425311916547,1,1,1.37564085573309,0.506798553687135,1,0.976411112998377,0.986582329793424,1
TTC5,-0.570513801767615,1,1,0.0618412669304435,1,1,0.599960698282656,1,1
NKX2-8,-2.55637231112378,0.0317309646678556,0.189778738862432,-2.07545958205793,0.113831883195439,0.773974281481993,0.342767698538925,1,1
ACSBG1,2.4379621178154,0.0443109653247796,0.236545836237511,1.36977740217357,0.512269194724774,1,-0.882521994102449,1,1
MTHFS,0.590991973805147,1,1,-0.0733934135656785,1,1,-0.669887522764343,1,1
ABHD17C,NA,NA,NA,NA,NA,NA,NA,NA,NA
IREB2,3.95631524578966,0.000228344112172773,0.00661492615302052,1.44737761049276,0.443373578968556,1,-2.30613736002351,0.063308875014553,0.740465848751105
ALPK3,2.64156402722482,0.0247572622163569,0.160270697505889,-1.93561060610048,0.158746231183906,0.897230111165987,-4.4627303978192,2.42765529518725e-05,0.0200857642616253
CIB2,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSAD1,0.138386827030278,1,1,-0.483004297618875,1,1,-0.614904848918399,1,1
CHAD,2.32170741781833,0.0607460857944512,0.288762425184182,0.969959351715328,0.996200261638897,1,-1.18271196866874,0.710769957455097,1
TACO1,-2.18347214435982,0.0870031744101902,0.363066903385364,-0.90405031085829,1,1,1.14161467744817,0.760842661158492,1
TEX2,0.0901255965282919,1,1,-0.793350899360558,1,1,-0.890559432564596,1,1
LIMD2,0.491731797355957,1,1,-0.501894350047392,1,1,-0.940852779654431,1,1
BRIP1,-4.11918126957382,0.000114066286979357,0.00407542548193388,-2.97724446686358,0.00872555965683952,0.234644014028401,0.802721701744733,1,1
KAT7,NA,NA,NA,NA,NA,NA,NA,NA,NA
NDUFB5,-3.47326695490426,0.00154249100098367,0.0247741020325862,-3.5516202636209,0.00114860093845179,0.0947027784747667,-0.426423992368962,1,1
MARCHF7,-1.73845833366124,0.246390257252514,0.711976571882959,-0.420313177154108,1,1,1.18561794316437,0.70731963895792,1
CD302,-1.39370250830703,0.490222375439544,1,-1.7914866565235,0.219645701920087,1,-0.520995847796212,1,1
GALNT5,-4.32611517558458,4.5528627450728e-05,0.00209249963678937,-4.0619274946166,0.000146007583796741,0.0319405545615523,-0.051173169562798,1,1
TANK,-0.489358186603909,1,1,-0.047897714250396,1,1,0.409648358909422,1,1
BLK,-0.321369399302814,1,1,-0.282388272701921,1,1,0.0125261544902601,1,1
SKIL,-1.53067208526995,0.377551368443626,0.933520486878407,-1.4235830907193,0.463701580663622,1,-0.00351562528239356,1,1
KCTD3,-0.101132325784677,1,1,-1.28251538812661,0.59898573116003,1,-1.20537357599308,0.684177352721053,1
CBWD2,-2.75122688599412,0.0178117516400082,0.128905964672105,-0.788603163940731,1,1,1.7110573779628,0.261211563740603,1
IL36G,1.36597418220502,0.515841201063802,1,2.4618928272174,0.0414617873443723,0.486004771919929,1.28119315872774,0.600377485469072,1
IL36A,-1.50046891272979,0.4004789410524,0.968077891229844,0.0416905748417189,1,1,1.77618916852641,0.227105228825651,1
CCDC115,0.678974352127112,1,1,0.695209509021577,1,1,0.0694733878228087,1,1
IMP4,0.194547541375453,1,1,2.41772041661037,0.0468542152797318,0.510323559882881,2.22960104445329,0.0773218213779783,0.810825472814774
HS6ST1,2.52173243397674,0.0350335489792175,0.203814709553277,1.40195948093334,0.482782040167083,1,-0.807598322648161,1,1
UGGT1,0.800950088022997,1,1,3.26261114221827,0.0033117263114832,0.142938921915441,2.55546284407196,0.0318140046799925,0.56901186439567
GAD2,-1.46348345293642,0.430005414465618,1,0.493630353894631,1,1,1.88246060011423,0.17932051374032,1
ECPAS,-2.19888570806524,0.083658150295273,0.354525332767825,-1.3582137114409,0.523187643105962,1,0.697469331329796,1,1
TOR1B,0.147947412354066,1,1,0.418635706988256,1,1,0.277903575575375,1,1
RALGPS1,0.213582260914437,1,1,-1.94746810703697,0.154435919223232,0.888598697800543,-2.17184002108424,0.0896031954694858,0.870845564258487
OR1J1,-2.13873874343602,0.0973704989505001,0.391622006767946,-0.342058144134343,1,1,1.56749463776441,0.350997355870675,1
OR13C9,-2.73542677382133,0.018689833729681,0.132528975054913,0.530509255687207,1,1,3.25050466898912,0.00345601130466333,0.224605711420313
DAB2IP,2.49417857836737,0.0378747030339351,0.214632852616023,0.531190244073276,1,1,-1.76101134170047,0.234709450154816,1
SLC31A2,0.0709389762466229,1,1,0.536372873135618,1,1,0.477330369409331,1,1
ORM1,-0.594620588371757,1,1,1.07491549370035,0.847237693742422,1,1.65275898658778,0.295139772454691,1
STX17,1.27558364808999,0.606308212442762,1,0.220100625916881,1,1,-0.965898940183455,1,1
BAAT,-0.840737644318592,1,1,0.204494550857227,1,1,1.14865280263497,0.752097524255797,1
GABBR2,-0.612209179712928,1,1,0.0519745466514202,1,1,0.615235889539701,1,1
PSMB7,0.137028312694155,1,1,1.36918112783437,0.512827991067331,1,1.25016114712249,0.633722059540128,1
PDCL,2.06216952724767,0.117574796402402,0.445199948224688,0.581231841610489,1,1,-1.32728966447425,0.553238644395014,1
ENPP2,0.238074536021669,1,1,2.58582715981893,0.02914368927473,0.416398160347284,2.39060742838219,0.0504615822550944,0.677124167734773
DERL1,0.808258557490454,1,1,0.273618856865924,1,1,-0.45575669075499,1,1
CCN3,-0.648399633800879,1,1,0.658874356568326,1,1,1.27731010639801,0.604478360993562,1
RANBP6,1.32738704052916,0.553142053186983,1,-0.432097956250872,1,1,-1.68877681201229,0.273786627339885,1
RNF38,-0.549773562585155,1,1,0.344146946429068,1,1,0.847972218239443,1,1
CCL21,-0.802326088705385,1,1,0.33477276124549,1,1,1.12050335483316,0.787497971328407,1
CCL27,-0.505032394256352,1,1,-0.060959619433867,1,1,0.431718045359985,1,1
DCTN3,0.194324528541982,1,1,-0.0485744904670602,1,1,-0.243280897026155,1,1
HINT2,-0.146493443344048,1,1,-0.283930292425452,1,1,-0.154104678516606,1,1
KLC4,1.72365385530669,0.254311049990734,0.72792225925847,-0.187729654281871,1,1,-1.80611495099028,0.212701157790513,1
GMPR,0.637311028722512,1,1,0.141223606672849,1,1,-0.426021801488978,1,1
TMEM63B,0.0214932286135645,1,1,0.189521145480543,1,1,0.176165300592085,1,1
TTBK1,-1.42160691196642,0.465421191299839,1,-1.97916073035254,0.143393738049328,0.857100987505848,-0.692078368720795,1,1
TINAG,-3.06376376649359,0.00655714290461787,0.0649812059009734,-1.04176677555709,0.892559464216544,1,1.7352415121751,0.248094109531801,1
GCM1,0.665881832795755,1,1,-0.347191747504765,1,1,-0.970416397630727,0.995516935307544,1
RIPK1,0.222240284852894,1,1,1.64857932296522,0.29770154298387,1,1.48407889356624,0.413363975650109,1
TUBB2B,0.00694512364274877,1,1,0.577248591687989,1,1,0.576081527706023,1,1
PSORS1C2,0.943005605354528,1,1,0.659703615466352,1,1,-0.209657521833121,1,1
MRPS18B,-0.344539703437078,1,1,-0.0492456420987537,1,1,0.267950167522655,1,1
IER3,-1.81899144753244,0.206738204659354,0.637122921106123,1.27963424475353,0.602021400786807,1,2.98179706702368,0.00859685638311627,0.321183973068741
PGBD1,4.375218486287,3.6393272773063e-05,0.0017905490204347,0.221366437078455,1,1,-3.88938082467521,0.000301500919018728,0.0837837553850933
GTF2H4,2.21997221389602,0.0792619615075127,0.34139064132656,1.60916643831751,0.322739858695192,1,-0.383107538905153,1,1
POU5F1,-1.51471058232423,0.389537139982559,0.952173696461684,1.89607399947828,0.173850780400002,0.936047012125822,3.30565206842935,0.00284267011141452,0.212027366717709
CLPS,-4.65526339554701,9.70700370145735e-06,0.000671259435686954,0.264747755001708,1,1,4.57480629254603,1.42998238948902e-05,0.0165063967205171
RNF144B,0.0775431768355554,1,1,-0.901042766848659,1,1,-1.00228793590241,0.94861364243434,1
NRM,1.33752219652472,0.543156725629988,1,1.080151041251,0.840224777812113,1,-0.142792751121264,1,1
FAM8A1,-2.03130800232675,0.126671280357048,0.466788181851102,-0.994600482052761,0.959791838924207,1,0.948024830202638,1,1
THAP12,0.504818079467276,1,1,-0.0330002686758561,1,1,-0.527804562648479,1,1
LRRC32,1.16923917421632,0.726921846089284,1,-0.202180510734932,1,1,-1.29600917964737,0.584916966976094,1
MRPL15,-0.476038180607644,1,1,-0.347505246436088,1,1,0.082423085202244,1,1
PI15,-0.414904644147738,1,1,-0.916256716350694,1,1,-0.548448750848416,1,1
TTPA,0.591477088952553,1,1,2.20047343319248,0.0833199684462596,0.672598954765867,1.71233744365749,0.260503500272231,1
GGH,-0.554369198776292,1,1,-0.261117058483224,1,1,0.254736762159641,1,1
SLCO5A1,-1.31708929756552,0.563426082050447,1,0.495288889379484,1,1,1.75755953738724,0.236467449507267,1
TGS1,-2.15759806574969,0.0928772856671942,0.379139431099542,0.730083914392528,1,1,2.75226456780006,0.017755405517372,0.438506004756418
