,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,Carnivore...Omnivore.Rho,Carnivore...Omnivore.P,Carnivore...Omnivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj
ZNF622,2.28430745674737,0.0670604039258448,0.330082581028028,0.899997038965815,1,1,-1.25271712435621,0.630926014971535,1
PSMD1,-0.503044926813466,1,1,-0.155847550096249,1,1,0.325908333538047,1,1
ISX,-0.733883120008725,1,1,0.168265006233446,1,1,0.903334689935452,1,1
AP1G2,-0.655863806889997,1,1,-0.35089284666317,1,1,0.288482594469491,1,1
NFYC,-2.23748667518657,0.0757636477369432,0.356407598842828,-2.28674002174441,0.0666330065812124,0.481356069218903,-0.133916717233214,1,1
DHX37,1.82779330002089,0.202741737441378,0.658455610039041,1.48469529098707,0.412873679128408,1,-0.226184544827153,1,1
ALG10B,-2.51579744294607,0.0356290250280145,0.218360640925678,-1.57962319448105,0.342579552741131,1,0.867617353998189,1,1
NPFFR2,1.04341648885402,0.890266320212494,1,-2.11010008892852,0.104549206926548,0.609850041337006,-3.25950402163028,0.00334821594677345,0.124490845415079
ASPHD1,-0.633269261949657,1,1,0.318866938357227,1,1,1.00107752059263,0.950367995778469,1
TRMT112,-0.826456722664318,1,1,1.53173133348125,0.376766240757265,1,2.46274659576758,0.0413631971263955,0.446105653809626
FBXW10,2.00378038504635,0.135280772699271,0.511291771212442,2.62182538847351,0.0262380684418239,0.295314723334849,0.862170629492814,1,1
MLKL,-0.441536020322373,1,1,-0.052448178844102,1,1,0.455955369878396,1,1
PCMTD2,0.706295356848294,1,1,1.32520973676236,0.555304790481137,1,0.742137539203657,1,1
RHOD,1.81006770764342,0.210855863986667,0.673239385183744,1.27630884373417,0.605539095513921,1,-0.447471308579621,1,1
ADCK5,0.60028528894421,1,1,0.601025057093258,1,1,0.0614520420094343,1,1
LEP,0.64335994724162,1,1,0.518700726818201,1,1,-0.0811234988431905,1,1
TAOK2,-0.167004692711259,1,1,-0.091045962976049,1,1,0.06804938143716,1,1
TUBB8B,-3.54756829005719,0.00116641482769079,0.0233687867584933,-1.31292338603378,0.567626297118664,1,2.20019622863985,0.0833789273087658,0.627412831334451
CYP2W1,0.153498590476376,1,1,0.966599736830522,1,1,0.91716034686369,1,1
U2AF2,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHYHD1,-2.20917888352335,0.081486603148283,0.372577618114268,-2.11203586632062,0.104050119267154,0.60835853358655,-0.137425794034696,1,1
NDUFA11,-3.84486537537556,0.000361855919560304,0.0104360638954729,-3.31969525732278,0.00270347282236273,0.0832525296036425,0.283859403460472,1,1
C11orf86,-1.81835883683614,0.207027916436633,0.665836942483421,-1.17061780958284,0.725257306150463,1,0.608113334250374,1,1
CCDC106,-1.3269296650346,0.553595850658535,1,0.432346174060727,1,1,1.80282879341435,0.214245320078021,0.984266226433927
TLR10,-1.65469631023071,0.293958347740757,0.824788277094132,-2.71439119604684,0.0199193122206371,0.257303983955981,-1.28139335056048,0.600166615685085,1
TLR1,-2.27999169919728,0.0678245423864453,0.332192295479246,-2.36904728765013,0.0535019193758066,0.428329554274106,-0.368623740971506,1,1
ACAD9,-2.18336214885377,0.0870274532512012,0.389364772198169,0.823119236316646,1,1,3.07016303541008,0.00641825848704013,0.179915182299329
CKS1B,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAD,-3.21009026188923,0.00398079892131319,0.0527851825136462,-0.951860563145982,1,1,2.21260958071824,0.08077372181524,0.619623276758647
CTBP2,3.95086211819978,0.000233610538011504,0.00787293761473826,2.66213818453835,0.0232937985939434,0.279917546084431,-1.01732871569191,0.926991241464232,1
CENPS,-0.477369751181237,1,1,-0.595137276710349,1,1,-0.159764717011465,1,1
LCLAT1,-2.75675466841721,0.0175134399962844,0.138090988235687,-0.686020199959625,1,1,2.08360624462755,0.111587995582365,0.72423802746757
DUS3L,-0.9160309601176,1,1,0.475605115442813,1,1,1.46677572506262,0.427311225981741,1
PTMS,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAP3K11,-1.72010882212085,0.256237987218603,0.759747151901421,0.016877412942462,1,1,1.7327780178763,0.249405394174003,1
VPS26C,-1.53341290396014,0.375522453939821,0.95420370073458,-0.828217352753786,1,1,0.648011310878554,1,1
PSME3IP1,0.426669449378123,1,1,-0.823252090365055,1,1,-1.31428936356173,0.566246535907924,1
OR6M1,NA,NA,NA,NA,NA,NA,NA,NA,NA
RORA,-3.41295925952646,0.00192784644439822,0.0322677601859822,0.335030608794727,1,1,3.60026352525666,0.00095368449006602,0.0632367583973871
NRIP3,-0.0827093304291796,1,1,-1.2426682040466,0.641970375996128,1,-1.27724210064873,0.604550363149607,1
P2RY14,-0.989178966784942,0.967726761920507,1,1.9804243873476,0.142967585655007,0.720458629727198,3.08800805757176,0.00604509022019545,0.175354386909615
GPR171,0.213749472670572,1,1,-0.287701999861097,1,1,-0.523702551554236,1,1
PPARGC1B,-0.757493619544924,1,1,-0.64378089246326,1,1,0.0609216727856029,1,1
ETFB,-1.30047080664547,0.580318966812512,1,0.43099285287804,1,1,1.73292148246192,0.24932887624924,1
EEF1A1,0.322058585234829,1,1,0.56196595645457,1,1,0.310305182582627,1,1
PPM1J,0.408314818636959,1,1,-0.348429393817817,1,1,-0.771507510588365,1,1
XCR1,-0.0802230902474106,1,1,0.140488317906602,1,1,0.227211872111764,1,1
EEF2,-1.11167837548653,0.798829382125691,1,-1.59083816718716,0.334938002884925,1,-0.638799246429105,1,1
ZMIZ2,4.02062207883799,0.000174133979523274,0.00655705143633649,3.89554820712483,0.000293930615599405,0.0278280135542553,0.0927990379270112,1,1
PPP1R14B,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNRD2,-0.224212061886133,1,1,-0.561172695940597,1,1,-0.378126519762241,1,1
MRPL38,-0.830972664666789,1,1,-0.205546408295468,1,1,0.621513115531954,1,1
AKIP1,-3.68861483080079,0.000676434774477254,0.0157035484718814,-3.353752204348,0.00239171169114185,0.0780930633686584,0.0817269211122837,1,1
MOB1B,NA,NA,NA,NA,NA,NA,NA,NA,NA
SH3RF3,-0.494396801295528,1,1,2.35212150308987,0.0560000291178487,0.438625107993436,3.06618898218111,0.00650418704928384,0.181887652188857
VEGFB,-1.75360501038575,0.238494635724191,0.726676971140936,-1.90968338803169,0.168521973376251,0.791850866059782,-0.295906036468955,1,1
RETREG3,0.414029533455158,1,1,0.209064321204892,1,1,-0.197067028926246,1,1
KLF7,-1.78276226668703,0.223875031572085,0.696865355811911,-1.70639667940416,0.263802745336931,0.995282961463635,-0.0838354331178616,1,1
NWD2,1.53566158505856,0.373864203972127,0.952248890450067,0.278624873791744,1,1,-1.25307984343252,0.630529952373791,1
ADORA1,1.397751075491,0.486563492176473,1,3.09954285148895,0.00581458616005568,0.12800372678536,1.9621214254598,0.149245047161742,0.829587832573995
B4GALT2,-1.30592312429384,0.574736105581101,1,-1.6021290072913,0.327381254217672,1,-0.400485828526748,1,1
SLC26A7,-1.3865510165124,0.496736140848411,1,-1.41982722564167,0.466973960165707,1,-0.133798602209061,1,1
OLR1,-1.71794968476562,0.257417379509418,0.762038776253997,0.400968079853999,1,1,2.12647630647138,0.100390860135056,0.688729061960397
SUSD5,-1.78648901378659,0.222060343440905,0.694690204465572,-1.8836985978436,0.178817268639344,0.814145076710732,-0.24258054233916,1,1
CHST2,1.5716704677327,0.348080983696313,0.912138827973721,0.52657607915932,1,1,-0.992415747112093,0.962984281300819,1
MRPL57,0.526298098791508,1,1,1.76565277207333,0.232362362070584,0.930995569523508,1.3501403000811,0.530912950646908,1
LRFN4,0.231139900503622,1,1,0.290913371051457,1,1,0.0818237364346611,1,1
RCE1,1.49715120633155,0.403061754815953,0.997807384776303,-0.410849014037679,1,1,-1.88915823048051,0.176611889283065,0.899443147442033
PTPN2,-3.51217063520821,0.00133338760131683,0.0253302482202329,-2.78880748722599,0.0158707504072233,0.226921398844166,0.585543832550733,1,1
LMAN1L,1.09015545762366,0.826934011632878,1,0.143839907015845,1,1,-0.993360142997104,0.961603433210309,1
INHBC,-1.47549572697094,0.420237948706537,1,-2.31635093125219,0.0616173467716362,0.462731772425753,-1.03377824514997,0.903719532359175,1
OR10P1,0.346589798678211,1,1,0.846711708121788,1,1,0.609009956194179,1,1
TMEM255A,0.93314478322461,1,1,0.666643306030566,1,1,-0.190602292768547,1,1
GRAMD2A,-2.74581286924401,0.0181083546998758,0.140856325432592,-0.174878210158657,1,1,2.50321060797082,0.0369216850186211,0.421075673174342
FAM241A,1.28818494930875,0.593044769575771,1,0.139447339401118,1,1,-1.14824276303548,0.752605081003326,1
RIC3,2.6757883455405,0.0223661132418183,0.162276052388751,0.372291651893742,1,1,-2.31152506841795,0.0624116104155096,0.550904603532312
RND1,0.638341024573591,1,1,-0.457975503527602,1,1,-1.13803326537139,0.765319776358849,1
KLHL3,-1.00197265564698,0.949070398883219,1,-1.57417615493725,0.346340191177614,1,-0.698224632071223,1,1
TOPAZ1,-1.69246842520693,0.271670086420024,0.78764554503654,0.149542599526833,1,1,1.8171985565986,0.207560147757857,0.973446033407179
TMEM234,0.124016565036145,1,1,-0.38136706434514,1,1,-0.545800992069463,1,1
TRIM59,1.36183491297324,0.519749972058065,1,1.04010447137599,0.894874099569827,1,-0.207589175681562,1,1
NARF,-2.64039783994204,0.024842626356051,0.174014829029963,-1.45273792878433,0.438889595382819,1,1.08880801854739,0.828715664537854,1
UTP23,-0.333978004347627,1,1,-0.424648154433957,1,1,-0.115094385236263,1,1
GGA2,1.08131902281483,0.8386656852817,1,2.09239035547395,0.109210832508585,0.623699487864147,1.1566614497772,0.742232116821194,1
GCC2,-0.899768690206862,1,1,-0.590926436041647,1,1,0.257508714477025,1,1
ABLIM3,0.180684990422059,1,1,0.103745017482067,1,1,-0.0717700406556345,1,1
TIGD3,0.433415506613667,1,1,-0.104180211554263,1,1,-0.547492148086639,1,1
TCAP,1.77885595285894,0.225790143268734,0.700491265742907,1.65549200151955,0.293474212673664,1,0.00140230336241006,1,1
TRMT10C,-3.34917238011645,0.00243160050895724,0.0380588987752379,-4.51041266330879,1.94104907971321e-05,0.00680806405784554,-1.51034957567362,0.392862743778595,1
DAW1,0.839548246294046,1,1,2.40376482818163,0.0486816259275241,0.408766121234175,1.75106446443467,0.239804419381174,1
DAPL1,0.915936731182649,1,1,-0.478918627082565,1,1,-1.41377655486548,0.472282558390052,1
ACO1,-2.51523258802104,0.0356861637504815,0.218532216319302,-2.64051475843979,0.0248340561369609,0.287623865596256,-0.315360729171365,1,1
CFLAR,-1.92667819568892,0.162059240523536,0.572162967548758,-0.664758389607905,1,1,1.22106536779248,0.666183812906618,1
GLE1,2.21642308034144,0.0799876213556835,0.368532828716186,2.65537140053798,0.0237663399209419,0.283100714689726,0.631099436687679,1,1
NDST2,1.17328781280603,0.722041223564431,1,2.65696460312856,0.0236543164034581,0.282439317756895,1.72327807705527,0.254514750880631,1
BAALC,-0.363970671369853,1,1,-0.45627727148828,1,1,-0.128357255455607,1,1
TPMT,-1.79892433780393,0.216091950387376,0.682761410693086,-0.402629096042076,1,1,1.3747784614024,0.507600412691513,1
MAL,-2.12237892728986,0.101417790977399,0.426398265009267,0.426061323527807,1,1,2.5990245382232,0.0280467270302222,0.364066595789103
MSL2,1.12301662635615,0.784291299563674,1,0.677868602563244,1,1,-0.377441507102719,1,1
SP3,-1.6523969446043,0.295360973979033,0.827021756303875,0.263527944068658,1,1,1.87324215061987,0.183104862610373,0.913339834593087
ATP6V0A4,-3.0479200656691,0.00691293640682961,0.0756739469293603,0.665944420836056,1,1,3.72197307190787,0.000593016322988439,0.0499632909879641
TSPAN17,-0.768133942708101,1,1,-0.499340657701751,1,1,0.247836614765609,1,1
DSEL,1.83855875299868,0.197940338260574,0.647644233188879,1.10401116835519,0.808764879063455,1,-0.675498050690782,1,1
RBM4B,0.160113334999493,1,1,-0.313908464475532,1,1,-0.50248356808819,1,1
HLTF,-4.17101787404165,9.09726218394082e-05,0.00415213561565465,-2.51977953394455,0.0352285075667323,0.341293235128091,1.48340400142612,0.413901314823538,1
CYP2S1,-1.26098577175744,0.621941920374114,1,0.0197016750235595,1,1,1.31774398955333,0.56276809021691,1
TADA2B,2.23553659279054,0.0761464261748548,0.357431340377055,2.32883317285131,0.0596037158804851,0.454436668561076,0.372972327271882,1,1
LIPT2,-0.372487725967395,1,1,-0.810392608691475,1,1,-0.473569031885057,1,1
PSMD2,-1.42638631077602,0.461270588792599,1,1.83850756271179,0.197962945465443,0.857553521994585,3.4059051037481,0.00197835290483696,0.0932998695403772
LGI4,-2.47231491090866,0.0402723621111084,0.237407474284706,-0.813475334369974,1,1,1.61959290939541,0.31595926126782,1
ATP8B3,-1.07833850755575,0.842648154795451,1,0.560288884388865,1,1,1.70165171050626,0.266462033211808,1
KCNE3,1.70679073011438,0.263582868068698,0.772211813328046,1.05146685883774,0.87913266837188,1,-0.527872982947247,1,1
MATK,-1.1736929989145,0.721554046538035,1,1.17346429203732,0.721829004629016,1,2.48418249593525,0.0389547731433097,0.432744246540901
RBM14,0.408441003028618,1,1,0.305887272675966,1,1,-0.0655165330685443,1,1
PSMC5,NA,NA,NA,NA,NA,NA,NA,NA,NA
KLK6,-0.990891487463988,0.965215708324178,1,0.0751008481956475,1,1,1.06913097827195,0.855031963587829,1
FUT1,0.255831343802718,1,1,2.41002356423987,0.0478544706318432,0.404779185598281,2.3893529513036,0.0506342367892072,0.496639404269288
CHRNA9,-0.858686655949012,1,1,-2.2887459200248,0.0662823578505723,0.48061212376013,-1.59497701988587,0.33215212412706,1
CYP7B1,-3.14849490794316,0.00492340747590694,0.0607206759179082,-0.951555890643049,1,1,2.15664283568648,0.0931005126180574,0.664554206441222
INSM1,0.375804474433717,1,1,0.227301148681512,1,1,-0.135226368058535,1,1
CCDC13,0.419934637437591,1,1,-0.0126342827382811,1,1,-0.445244210935981,1,1
OR10AD1,-0.586890440389266,1,1,1.12576998136992,0.780788680327918,1,1.94052319104738,0.156948415669446,0.854275459927294
ARV1,0.148395052956253,1,1,0.999608932187838,0.952499396376486,1,0.92470967533895,1,1
PDE8A,0.364837524757687,1,1,-0.317562415531468,1,1,-0.719553496573185,1,1
LRCH4,-1.41008896796243,0.475540243082146,1,-1.38542259449897,0.497769858299747,1,-0.0901555661185582,1,1
VPS41,2.07014616678481,0.115315976092487,0.461910708723029,2.25575197584403,0.0722585054347406,0.503559854091452,0.34030921150744,1,1
CTSF,-1.19526126721746,0.695954903347903,1,-0.571343931484811,1,1,0.570401300793318,1,1
EIF4EBP3,-2.95444626953375,0.00939692075318349,0.0916291420906976,-1.47566245286957,0.420103591059729,1,1.44442469418699,0.445858645721055,1
NBEA,4.22878172671654,7.04880485920361e-05,0.00343217293745054,2.35932366716356,0.0549248386059334,0.435363533072507,-1.69934844372345,0.267760649824254,1
ARHGAP32,1.67787805536385,0.280112722074344,0.802148270565007,1.31989010784531,0.560615132371558,1,-0.267627689989555,1,1
TBX5,-2.8647253956388,0.0125211301757134,0.111177850352382,-1.21707491003401,0.670727147377983,1,1.67229680878047,0.283397425875879,1
GPRC6A,-0.100253712477601,1,1,-1.69324650478333,0.27122566796408,1,-1.76526747781738,0.232556467908438,1
XXYLT1,-1.12441525621114,0.782510708653019,1,-0.144142519432729,1,1,0.915677376700256,1,1
ARL10,-1.21609399611606,0.671847352168185,1,-0.131095653853245,1,1,1.07182821021275,0.851391599359301,1
METTL18,0.615695130053061,1,1,-1.51540609094363,0.38900878758282,1,-2.30226095002444,0.0639613817798694,0.556756141367814
CPED1,-0.539675493786656,1,1,-1.32405198231795,0.556457343878236,1,-0.914475511276547,1,1
SNED1,-0.877495809084477,1,1,1.22025291545886,0.667107038691855,1,2.21175247415237,0.0809513177365276,0.619989508480168
AGR3,-1.17181789854369,0.723810525256083,1,-0.72885182832956,1,1,0.421467189098427,1,1
CLTB,-0.410215001610447,1,1,-0.843647280391712,1,1,-0.51192866637591,1,1
VCPIP1,0.330027351068958,1,1,1.75974500969854,0.23535315173163,0.937474426698341,1.58966706528594,0.33572961357036,1
TNKS,0.338911540569591,1,1,1.14562335877369,0.755853083574879,1,0.845154254728517,1,1
ZDHHC24,-1.21603462400851,0.671915198090048,1,-0.552106757118776,1,1,0.617734665878031,1,1
CASP2,2.93379733774875,0.0100452829103026,0.0955054895910369,3.9617510644631,0.000223206272682438,0.0242566990682502,1.31607621854831,0.564445386123762,1
GPD2,-1.07945624261499,0.84115317074109,1,-1.27000373527158,0.612249898861135,1,-0.317508708460944,1,1
PPP1R3B,-0.280733028956694,1,1,0.0955690196999016,1,1,0.382763194103983,1,1
RFNG,-0.614694543777004,1,1,-1.70266983842064,0.265889617092178,1,-1.26327261129969,0.61947367686203,1
MEPCE,-1.66846787011202,0.285668654897822,0.81078213805879,1.0455414277348,0.887318411977523,1,2.880908791616,0.0118959110979199,0.232299835270943
SUGT1,-1.49393597425005,0.405577063908552,1,-0.14233765451391,1,1,1.333442346762,0.547160050347917,1
SPSB4,1.44184605085918,0.448037425101933,1,1.02853617021799,0.911093056858666,1,-0.353480257776728,1,1
SLC5A6,-2.2818997960861,0.0674857706784572,0.331380433177248,-0.900032604656852,1,1,1.35234110845152,0.528798658411064,1
ZNHIT2,-0.821493536413255,1,1,-0.830444506817319,1,1,-0.0716449601872749,1,1
DCAKD,-0.395279302474448,1,1,1.4838165494064,0.413572786276697,1,2.07564749575994,0.113779695720622,0.729522914374592
SULT1B1,-4.69142642961876,8.13920494689388e-06,0.000767695953387217,-2.60974046216751,0.0271832816567267,0.299755643386713,1.80087853989243,0.215166078432099,0.985429576676599
MRPL48,-1.75004930200708,0.240329420413976,0.729561320655552,-0.758697290353632,1,1,0.974089385774266,0.990036477706152,1
RAB6A,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADCY4,-3.74643973166333,0.000538086211071803,0.0135853180259997,-1.90766425881099,0.169303872020709,0.793701209344975,1.74366221138836,0.243654025075523,1
CFAP70,-0.961520552187791,1,1,-0.736037556808582,1,1,0.16785761324485,1,1
TRAM1L1,-2.08892879395938,0.110142400297512,0.44873827146476,1.40781462923191,0.477557902035223,1,3.81137733673361,0.000414583881011063,0.0426177744127701
ELMO1,0.61339038107134,1,1,2.10095151769327,0.106935667108393,0.618867653704799,1.73658158396273,0.247383157401901,1
HAP1,0.903289266607891,1,1,0.63637342141654,1,1,-0.238030277987773,1,1
CD164,-1.61806687211806,0.316944560737761,0.863983595530531,-1.0967824181711,0.818209553205631,1,0.440429284086925,1,1
REP15,0.942482079018356,1,1,0.755438459153127,1,1,-0.146047700169918,1,1
MIS18BP1,-4.44060099971067,2.69123967157528e-05,0.00170806795533726,-4.61373124419876,1.18651132618697e-05,0.00653713433105688,-0.56571285781413,1,1
ADAM17,2.03114666665792,0.126720356144768,0.490432304800795,0.500601704741371,1,1,-1.54627488792103,0.366114582221231,1
ZBTB21,0.225606388365437,1,1,2.3137727816548,0.0620405674130997,0.46451442311246,2.27493229391218,0.0687299751774156,0.571870881230426
CD34,-3.19977208473496,0.00412608903720832,0.0540899976320045,-0.663237452692766,1,1,2.66432425021415,0.0231429494029318,0.332765879382328
UGT8,-0.0417618319098149,1,1,0.149059552441729,1,1,0.21225353970957,1,1
POMZP3,-3.49862664108219,0.00140298282182569,0.0260725320680543,-0.754332849051843,1,1,2.56065866653606,0.0313421835427061,0.3831242431622
DTD2,0.563242506478304,1,1,-1.35223422344593,0.52890119641635,1,-2.03939861523392,0.124230781541938,0.762950762217915
IQCB1,-0.033140086256932,1,1,1.89836543630406,0.172943878296059,0.801396299425407,2.08497745802395,0.111214040288591,0.724219262791145
MYO1H,1.64692183988869,0.298722336595958,0.83389848865799,0.633126646816483,1,1,-0.963025911434429,1,1
TBC1D16,2.44155982259264,0.0438718956248274,0.249316717955868,1.59674137090361,0.330970108927226,1,-0.786080085803131,1,1
SLCO2A1,-2.16198657254503,0.0918576335807846,0.402346550153233,-0.850225049243868,1,1,1.29737300710341,0.583508626356319,1
HDLBP,0.144813310645527,1,1,1.32705624125666,0.553470237067094,1,1.27323503226364,0.608803958338815,1
CBX2,1.03664724571172,0.899700858432405,1,-0.441101328751985,1,1,-1.58275494549717,0.340431988283219,1
SLCO4C1,-1.21061964087371,0.678123639685525,1,1.11038442940569,0.800500214767996,1,2.40129751308537,0.0490111435933011,0.488504470083686
CDC20,1.0311841255278,0.907363450282195,1,1.2050347053316,0.684569713171155,1,0.290545988424556,1,1
DPY19L1,-2.81881945715137,0.01446018626781,0.122105525595916,-2.82861292235272,0.0140250614751818,0.212693955761381,-0.23127592937202,1,1
SFT2D3,1.02706288610817,0.91317256002598,1,1.65434055909779,0.294175009352045,1,0.743330469786148,1,1
MRPL11,-0.721950542723418,1,1,-0.500327927482466,1,1,0.188619416311994,1,1
NPAS4,-0.0634814715380129,1,1,1.62697530956163,0.311227025304168,1,1.85376143491309,0.19131989427166,0.934523090296101
MOBP,-3.07802100494419,0.00625140679852673,0.0710245058768981,-0.680967952707566,1,1,2.34783050262309,0.056649336346435,0.528011247475131
PCP2,-0.485100638826858,1,1,2.52801109949419,0.0344132176202688,0.338062606981517,3.2665175698628,0.00326637153714262,0.123389858797299
BOD1,-1.00001767378366,0.951905864586061,1,-0.223372787624243,1,1,0.75460494181579,1,1
GPR151,2.74421760095375,0.0181965950653413,0.14139602911654,0.292481667501828,1,1,-2.44745943341075,0.0431601958515285,0.457114023435998
PCSK1,-1.01988171140021,0.923353692428914,1,-1.32019256400183,0.560312202084173,1,-0.403329798299375,1,1
RPL38,-0.484456161040711,1,1,-0.611540711382874,1,1,-0.210753848540873,1,1
KMT2E,1.42943028320568,0.458641798784128,1,1.21450404378589,0.673665919784234,1,-0.116828818348927,1,1
SLC19A1,-0.940454920076938,1,1,0.0619512805134911,1,1,1.09959851310451,0.814521270329344,1
HEG1,-0.673934475081197,1,1,-1.21922589329367,0.668275400219197,1,-0.64919344150623,1,1
DENND6A,0.741479010540728,1,1,0.269065023921691,1,1,-0.449199581268641,1,1
PPP2R1B,3.21084619015558,0.00397034251820529,0.052739793397276,2.24235862524226,0.0748146107925824,0.512078303909534,-0.782819606977857,1,1
ACOT1,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNS3,3.61448570199464,0.000902833268515205,0.0196360412808967,3.07918904502066,0.00622694776926083,0.133400750685956,-0.267302191146944,1,1
HOXB9,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDE12,-2.15831435337651,0.0927101985539275,0.404089416983344,-1.36530218459586,0.516474277970942,1,0.690669493441499,1,1
B4GAT1,-0.893843714796343,1,1,-1.76962421217395,0.230369288036722,0.926684774519824,-1.08190266102307,0.837887347017814,1
KRT17,1.88682907514762,0.177549957302658,0.606360488931033,3.19413169990223,0.00420756353269943,0.107497155536445,1.52702340766126,0.380265572553535,1
CD84,-1.64667064207785,0.298877285084638,0.83390932919336,-2.20303366695414,0.0827771274319577,0.536587757699462,-0.74656908588292,1,1
INTS6,0.472940955751973,1,1,-1.46101669730814,0.432032577630352,1,-2.1257724168754,0.100566641350557,0.688989456525494
GPR162,-0.192453339777324,1,1,1.22171192432737,0.665449756059326,1,1.48124050166276,0.415627491090725,1
MAP9,-0.399328944154582,1,1,1.28583297000672,0.595504083174338,1,1.84291113061274,0.196025960708257,0.945882024691677
ABCC12,0.262309426417072,1,1,1.64261690184411,0.301386664567148,1,1.6029561309086,0.32683301934304,1
TTC9B,0.639868591655725,1,1,1.26242733943141,0.62038517015586,1,0.729212651233662,1,1
RIN1,0.940226916067507,1,1,0.549781678242645,1,1,-0.327075462009907,1,1
ZNF624,-1.14044486279673,0.762303034043455,1,-0.58713524554395,1,1,0.414928436737641,1,1
HERPUD2,0.598347452899218,1,1,-0.192824203178409,1,1,-0.806506236076623,1,1
LSM1,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR52W1,-1.19697011649353,0.693954608046634,1,-0.640425117611766,1,1,0.53068747926774,1,1
RFESD,-1.545696470839,0.366533669960096,0.941573389584027,-0.7997625099367,1,1,0.705253772162164,1,1
WFIKKN2,0.539317426896432,1,1,-0.0944484841672843,1,1,-0.644695941962966,1,1
ZBTB4,-2.02802907156838,0.127671843044812,0.492209416489214,-1.90840988393552,0.169014781105486,0.792997586182891,-0.0511008511611477,1,1
RNF26,-1.14980516174655,0.750672386372116,1,-1.84092114940788,0.196899343789987,0.856657806445732,-0.848603845859032,1,1
ZMAT3,-0.953562553111957,1,1,-0.944390439163088,1,1,-0.0438193633731403,1,1
CNIH2,-2.10221843434489,0.106602437138158,0.439475230826274,-0.240097473899336,1,1,1.71459947058526,0.259256057649193,1
PLAC8L1,-0.391120732783212,1,1,0.334286493703197,1,1,0.7552552220948,1,1
COQ2,-2.13607652941629,0.098019529431384,0.418326375322272,-2.47672302471591,0.0397784264876389,0.365632076215004,-0.531743107604241,1,1
RAB1B,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMGA1,NA,NA,NA,NA,NA,NA,NA,NA,NA
METTL2A,0.478338679925282,1,1,-0.805524609650189,1,1,-1.36138343929909,0.520177640502406,1
ADGRF3,-2.30381614718157,0.0636988989427964,0.319709634352449,-2.09688687591487,0.10801077175085,0.620389714265606,0.0511784670255323,1,1
RPL13,NA,NA,NA,NA,NA,NA,NA,NA,NA
RPL21,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGFBP3,-1.26606231181529,0.616472322969973,1,-0.326775257952618,1,1,0.896217967928377,1,1
EDN3,-0.571546838954884,1,1,0.777203459104227,1,1,1.42334933689778,0.463904734076931,1
MLC1,0.765168406383904,1,1,1.41611221295523,0.470227958665818,1,0.76445827907392,1,1
SH3PXD2B,-1.56627404909361,0.351853420857041,0.918192240381344,0.346955018528833,1,1,1.92785701189888,0.161618742091049,0.865602444157699
LSP1,0.832899986836215,1,1,0.654436238199573,1,1,-0.114545655409751,1,1
ANKS4B,1.18821626061589,0.704244656953112,1,1.91295681127191,0.167260744986317,0.788358965064779,0.862543459591232,1,1
FBXO45,-2.22892350427592,0.077456984819134,0.36097650756139,-2.31655361875447,0.0615841812521135,0.462731772425753,-0.305445920342263,1,1
FBXO31,-0.640421142718053,1,1,-0.240017568626253,1,1,0.396087218559774,1,1
THAP6,-0.925822055833012,1,1,0.977242079438765,0.985347960722724,1,1.92377310223186,0.163149091043227,0.870109145937153
UBQLN3,2.1893334305228,0.0857178426885645,0.385460415832204,4.17907028786189,8.78109657556717e-05,0.0154929535698566,2.35225141512005,0.0559804730052878,0.524397896131203
ADPGK,-0.49578760695293,1,1,-0.293881832511147,1,1,0.182459633257762,1,1
UQCRH,-1.68252699190352,0.277400086199184,0.797668684448633,-1.478725736531,0.417640892721942,1,0.114266462377233,1,1
ZNF408,-3.30203890829252,0.00287954264315725,0.0422135884842906,-1.86491408649082,0.186580342846035,0.833277367975577,1.35817889494165,0.523220777231287,1
PDP2,-1.48324078228071,0.414031348312729,1,-2.35223021386009,0.0559836640971146,0.438625107993436,-1.04974067998048,0.881512065198438,1
PPP1R8,NA,NA,NA,NA,NA,NA,NA,NA,NA
OXSR1,0.0474239932581006,1,1,1.45228739737035,0.439265130592089,1,1.48561969701989,0.412139226137159,1
SNX31,-2.86411663555201,0.0125452200455625,0.111325837291894,-3.59213018129068,0.000983957766328242,0.0495531573568493,-1.06533831898862,0.860168574737505,1
AQP1,-2.2360352359453,0.0760483894286937,0.357310099404561,1.04174123492758,0.892594997354714,1,3.34504938751352,0.00246803759368367,0.104010110503995
COMMD1,-1.8715418031667,0.183810063896082,0.619599804056989,-0.92346128334806,1,1,0.914789572571695,1,1
MMP14,-0.307566381072168,1,1,0.942674617343978,1,1,1.32706110082758,0.553465414874483,1
