,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,Carnivore...Omnivore.Rho,Carnivore...Omnivore.P,Carnivore...Omnivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj
WDR41,-1.88441736013118,0.178525630307637,0.588294673055817,-1.87127791500599,0.183919710104208,0.720677677062115,-0.0935699201732789,1,1
NDUFS4,-0.552207752189395,1,1,-1.44918039998557,0.441861628936399,1,-0.970807412544056,0.994932571994211,1
SCGB3A2,-0.13584874115451,1,1,2.10941453026216,0.104726449121108,0.529975832174765,2.21438517400317,0.0804068817294357,0.740017537573223
SPINK1,-0.847904352028323,1,1,-1.96108085972098,0.149608773354566,0.6464086137389,-1.19182784892978,0.699986260932045,1
TCERG1,-0.235542323985051,1,1,0.144232485800586,1,1,0.360706094399632,1,1
AFAP1L1,0.785917309763693,1,1,-1.17865442165626,0.715607434966524,1,-1.89341447684802,0.174908315137077,1
SPZ1,-1.56479956339553,0.352889742509845,0.898848776134969,-2.65194429440302,0.024008923279681,0.224876246476748,-1.1506850168919,0.749585528256643,1
ENPP6,0.754578249585211,1,1,-0.325844171211664,1,1,-1.03892958197069,0.896512461855003,1
ERAP1,1.70059490611675,0.267057244040008,0.751959953779132,0.377297159421502,1,1,-1.178289750298,0.716043337760591,1
MAP1B,-0.805955807442141,1,1,0.677094358573091,1,1,1.4086797994788,0.476789612114314,1
TMEM174,-0.0448730575585368,1,1,0.332684986856779,1,1,0.375470170368716,1,1
CARTPT,1.9821158232509,0.14239883690995,0.509152704592971,0.751812206067906,1,1,-0.952248974368214,1,1
RICTOR,0.624818926178258,1,1,-0.0248174102974296,1,1,-0.596132125022061,1,1
ANKRA2,0.22437352717694,1,1,-0.808010900454267,1,1,-1.01168596728832,0.935064681404899,1
UBLCP1,NA,NA,NA,NA,NA,NA,NA,NA,NA
UTP15,-2.63636672419573,0.0251397335261225,0.169754983488277,-2.15574640142999,0.0933104183214654,0.494600856427213,0.255529455387149,1,1
TLR3,-0.0616411918619963,1,1,-1.99408079652375,0.138429676493032,0.620204349588705,-1.90642766379378,0.169784227245797,0.996806232377033
GFM2,-0.948618053368058,1,1,-3.05173195283748,0.00682575541845419,0.104219990887815,-2.16729615078977,0.0906368394686658,0.769929127628149
CCDC127,0.127028738261282,1,1,-0.131029392620095,1,1,-0.255525769993315,1,1
NKD2,-0.907651690585236,1,1,1.0751393543024,0.846937026994681,1,2.08072489861302,0.112377281145719,0.839054087289575
RAPGEF6,-4.16328526400797,9.41103133516192e-05,0.00346032860187268,-2.52489818232691,0.0347195443095857,0.28087888308697,1.30356975121804,0.57714095938934,1
TNFRSF21,-1.92795701739747,0.161581418209456,0.551076143529969,-0.0974867760385304,1,1,1.69032657333621,0.27289648189197,1
ADGRF2,-1.76009492803958,0.235175137835697,0.695237273905498,-3.42224551725969,0.00186318615870889,0.0478851517523958,-1.86034035453959,0.188512162719547,1
CSF2,0.820223880190498,1,1,0.0897941717203428,1,1,-0.680695766601526,1,1
TLX3,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBXT,2.47686947235845,0.0397621091355325,0.227953335833144,1.26206721586243,0.620773802615828,1,-1.07902895898697,0.841724454860775,1
CREBRF,-1.40997340798506,0.475642605193802,1,-1.91569379108725,0.166212249628754,0.68033573033308,-0.614263032156661,1,1
TMEM200A,0.118715708717581,1,1,1.36986204230448,0.512189911511862,1,1.25074445809679,0.633083174018478,1
SPATA48,0.404976383561824,1,1,-1.27289488528657,0.60916603340449,1,-1.65571633483815,0.293337833188218,1
SCIN,2.30145978749042,0.0640969675341044,0.309665400695456,2.19982466077198,0.0834580128061982,0.463342207761671,0.0912349126036172,1,1
DAGLB,0.659392740804777,1,1,1.46149516896853,0.431638801134477,1,0.840952557496309,1,1
KIAA0895,-2.45154216439739,0.0426736560405267,0.238891730780496,-2.31079120268096,0.0625331720193691,0.393750539815294,-0.0287906369249544,1,1
TRA2A,NA,NA,NA,NA,NA,NA,NA,NA,NA
GALNT10,-0.924556491146848,1,1,-0.195652641435449,1,1,0.657093761351961,1,1
SAP30L,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYOZ3,1.11123603081252,0.79940029794063,1,0.00211277651524573,1,1,-1.0065626323888,0.942434997571327,1
COG5,1.16750682730522,0.729017258381899,1,-0.875646996091182,1,1,-1.95143761041703,0.153015033332128,0.956312317500046
NEUROD6,2.30164838967644,0.0640650266988888,0.309628355111343,1.82443242781702,0.204260169806185,0.76519079973006,-0.0887905872032804,1,1
BMT2,-0.206732965056075,1,1,0.0337254716189471,1,1,0.220915952992182,1,1
GPR85,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLU7,0.413042248676672,1,1,1.11039563002727,0.800485741444421,1,0.752870881390694,1,1
CAMLG,-3.1519409218568,0.00486567254662663,0.0548731668094191,-2.1453966318429,0.0957634445267871,0.501481554648249,0.82571017904919,1,1
BMPER,-2.28687123349423,0.0666100203963139,0.316544222713552,-2.08585516334952,0.110975234322151,0.545056616494734,0.0251020798862134,1,1
TEX47,0.0825583045194354,1,1,-0.261866881715937,1,1,-0.339705210553433,1,1
STEAP1,-1.77441031104256,0.227985916641309,0.683189207274134,-1.78323293781672,0.223645178487304,0.798780677072253,-0.159715445395477,1,1
FABP5,0.973210490580649,0.991346094029314,1,1.26494246482112,0.617675860165216,1,0.398063245632466,1,1
SHH,-0.97099825584595,0.994647441354096,1,-0.468929600565316,1,1,0.436941499085909,1,1
CHMP4C,-0.16181519072313,1,1,1.49854676803539,0.401973753636988,1,1.66637405833083,0.286916803267515,1
FNDC1,1.30245336041963,0.578284354947879,1,1.47474516712315,0.42084320390744,1,0.261020782526847,1,1
COL1A2,0.116583993755444,1,1,2.03025056605638,0.126993228818684,0.588906348790157,1.94000967904435,0.157135540783255,0.965293254966142
CASD1,-1.42201004427437,0.465070005269388,1,-0.514569624948311,1,1,0.800012045724252,1,1
PGAM2,0.635143852356372,1,1,0.0800605098445551,1,1,-0.502440090214113,1,1
BRI3,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMTK2,0.00355189925584461,1,1,1.81048316747874,0.21066267704762,0.777609764421992,1.83384555805502,0.200030768630203,1
RGS20,-0.985352133057511,0.973353399583557,1,-0.922157912311033,1,1,-0.016611709740612,1,1
SOX17,-0.830832955931732,1,1,-0.194599357328021,1,1,0.589415799311098,1,1
ADCY1,5.13899202128757,8.28648377080912e-07,0.000111808341736132,4.02588504298966,0.000170284247547307,0.0113753654745003,-0.757154788099397,1,1
C8orf48,-2.0849728046546,0.111215307541936,0.434735056278771,-0.655382865545182,1,1,1.25625558641215,0.627069956992516,1
RAD21,-1.16343498743621,0.733959183321438,1,-1.86001503989482,0.188650194405343,0.732121658411284,-0.784857875473136,1,1
MED30,0.349725573924402,1,1,0.0835835580641989,1,1,-0.214537524319795,1,1
TNFRSF11B,1.48988229515678,0.408765562767923,0.985835609223687,0.792799772845,1,1,-0.567246102603207,1,1
SBSPON,0.658954354665405,1,1,1.28907079936058,0.592120422381063,1,0.655790889957089,1,1
EN2,0.66092906508424,1,1,-0.242166633251886,1,1,-0.861074435097769,1,1
CSMD3,0.821324550999416,1,1,0.561520844337653,1,1,-0.187559067047382,1,1
SPIDR,-2.22907015554451,0.0774277118378081,0.350430542465695,-1.31426297962138,0.566273162635655,1,0.732525090524119,1,1
ORC5,-0.512612029066531,1,1,-1.58047736648827,0.341992758563375,1,-1.143805521648,0.758112898245682,1
DNAAF5,1.21316836462745,0.675196369618167,1,2.66734523497459,0.0229359276327711,0.219705364310257,1.53903833202963,0.371384815495561,1
TMEM74,-0.951254994900358,1,1,-3.57891973194266,0.00103505221986632,0.0327918430746748,-2.73151720958319,0.0189130345022245,0.385713599726879
TMEM184A,1.4591646125267,0.433559418257679,1,2.09692045132353,0.108001853388268,0.537743877874214,0.779399388814245,1,1
NOS3,1.09427643164249,0.821501276116413,1,2.43626537536165,0.0445193790796052,0.321364006553314,1.4396058830903,0.449936802723425,1
ABCB8,1.52321891858012,0.383111833434387,0.948179827523821,1.56386279732653,0.353549378768287,1,0.203971991696372,1,1
MICALL2,0.185022992577897,1,1,0.0875936209310384,1,1,-0.0821560652091127,1,1
ASIC3,-0.726530833357807,1,1,0.354405779264359,1,1,1.01095884428894,0.936108384235731,1
FASTK,-1.93412903914545,0.159291793007024,0.54622590785617,-3.09257180458649,0.00595290666951065,0.0961733743218237,-1.2409356880795,0.643888523033712,1
FMC1,-0.34509893370783,1,1,0.343875132738491,1,1,0.647143179195449,1,1
GBX1,0.962348550791911,1,1,1.7213108101817,0.255583316689109,0.862329779371694,0.856799656045578,1,1
PHAX,-0.640938451972956,1,1,0.875839128580677,1,1,1.47516679408514,0.4205031193384,1
SLC25A32,-1.76436552527389,0.233011375485863,0.691665273294511,-0.168157356132836,1,1,1.48668785733713,0.411291813639095,1
DCAF13,-1.3282257095374,0.552310660529922,1,-1.83444546111524,0.199763689716368,0.756680333658563,-0.605322909915089,1,1
DCSTAMP,-1.15941149428228,0.738865481234612,1,-1.84428775118169,0.195423646898649,0.747277872452528,-0.781876937178311,1,1
VIRMA,-1.90360338009669,0.170885574838509,0.572276148145336,-2.27594218021891,0.0685484114259934,0.415524907127803,-0.51862833474422,1,1
RPP25L,-0.843211524642355,1,1,-0.164750486573869,1,1,0.604609573597913,1,1
C9orf24,1.70797957601257,0.262920396726136,0.744054875529094,1.60042274813815,0.328514495878182,0.993498311329014,0.0481962923914551,1,1
MYORG,-1.32372605744457,0.556782123470921,1,-0.0939511222007194,1,1,1.08447711811743,0.83445992119585,1
TMEM65,-0.825238587207519,1,1,0.989770880001433,0.966858363469667,1,1.72876208226851,0.251555055145977,1
HSD3B7,-0.175869832327586,1,1,-1.65196410783432,0.295625603651491,0.939667103235519,-1.5064476888602,0.395856858979607,1
NFIL3,0.486415408152822,1,1,0.895796630038361,1,1,0.455511728519061,1,1
ZMAT4,-1.80848878928133,0.211591380206527,0.653231652233102,0.0344225536196775,1,1,1.67469461307578,0.281982494741293,1
CPA6,-2.14159343254608,0.0966786380444176,0.401596365620462,-0.886757092406639,1,1,1.05302053705118,0.876994739149362,1
TMC1,1.62275125209277,0.313927771129157,0.833748157899283,2.12287068987393,0.101294067509252,0.518548762940317,0.631750213891184,1,1
ALDH1A1,-5.51762013035117,1.03086356266317e-07,2.55383773097801e-05,-2.98927542305416,0.00838919800726099,0.117268531398452,2.07987186067839,0.112611862952031,0.839147176001523
CCDC136,1.83913402064402,0.197686428646306,0.627217574995376,1.30336154109648,0.577354079810078,1,-0.368138859436319,1,1
KIF27,-1.1758792806359,0.71892935853926,1,-0.478866677847183,1,1,0.608187706580472,1,1
SSMEM1,-0.759151685946013,1,1,-0.215389779892038,1,1,0.476931238984998,1,1
COL14A1,-2.06397257389948,0.117060950512878,0.449156067203044,1.64587631969577,0.299367675674461,0.94605694579516,3.5567436139912,0.00112644084887287,0.107061472378407
ZHX1,1.75578165321247,0.23737709475964,0.698042937537979,1.4472905540275,0.44344669077742,1,-0.20672136343634,1,1
METTL27,-4.72499546932255,6.90361460436536e-06,0.000549554589052027,-2.55071972251235,0.0322502214562999,0.268372988242073,1.81386563318564,0.209095244534397,1
RNF183,-2.12078969521365,0.101818512815968,0.414515454115007,1.90042528796343,0.172131992832593,0.693523370860541,3.90896732316071,0.000278074498078252,0.0565681190472203
VEGFD,1.9870604091268,0.140747108683621,0.506060030080153,-0.281303144221661,1,1,-2.09365974304015,0.108870904428391,0.832073176083888
OR1Q1,-2.46819316792271,0.0407391049527733,0.23144712558132,-0.873004469101858,1,1,1.49096070996091,0.407915431869734,1
WNK2,2.42992316244786,0.0453060722874963,0.248067161017625,3.60206322678891,0.000947104653970492,0.0314563638039606,1.56072972894155,0.355762601177955,1
HDX,0.661050704677639,1,1,1.48597004075577,0.411861136771557,1,0.894976496197465,1,1
AQP3,0.780201507994175,1,1,0.243907244908797,1,1,-0.477504984780751,1,1
TRMT10B,-2.10572870587427,0.105683774483953,0.423295308773255,-4.12099227542063,0.00011317322268359,0.00862624517990779,-2.19913896110625,0.0836041287759367,0.751281278636405
ARMC3,-0.213937287236763,1,1,-1.46129243892885,0.431805611937312,1,-1.28272507569916,0.598765234558834,1
MELK,-2.15091542228555,0.0944486280712794,0.395367277256032,-2.78786258797414,0.0159171130191565,0.174691918479274,-0.817507915606675,1,1
DEUP1,1.40835796542959,0.477075298386044,1,1.36749939081547,0.51440648424231,1,0.0422696689325829,1,1
HECTD2,-1.7322659269895,0.249678676900634,0.720065680405035,-1.54611862685901,0.366227763052257,1,0.0418114069739228,1,1
FBXO33,-3.28166035869892,0.00309593479087583,0.0405303542195731,-1.84595890747494,0.194694516767403,0.745432869873067,1.19382573077765,0.697638432864244,1
LRFN5,-1.34652922601533,0.534395704497024,1,0.241373614353904,1,1,1.46703510242678,0.42709951983803,1
WDFY2,2.53666232495599,0.0335744535485477,0.204918070284997,0.653931926512337,1,1,-1.58123855741021,0.341470507083723,1
WRN,-3.51847549477067,0.00130210169884287,0.0216711022829444,-2.12307563919557,0.101242542044298,0.518460621949655,1.09319176936137,0.822928830103616,1
PGM2L1,-0.1623457033987,1,1,-1.44396060388603,0.446250172490393,1,-1.30514117431716,0.575534341848121,1
FOLR2,1.54874796417752,0.36432695653288,0.916678849667399,1.47902415736362,0.417401575474625,1,0.146053141468604,1,1
INPPL1,-2.61885985639393,0.0264672551761323,0.17511959729497,-1.9417713050971,0.156494376383559,0.660045497043913,0.475930640861945,1,1
PHOX2A,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRYL1,-1.75579215457034,0.237371713450496,0.698042937537979,1.26937208726021,0.612925160038291,1,2.87505185069433,0.0121188346061477,0.31850404968366
HEPACAM,0.279413679906162,1,1,0.799322981066505,1,1,0.548624559129846,1,1
PCF11,1.32868335665641,0.551857374370716,1,2.14426312240739,0.0960354296367467,0.502523342337436,0.935009627389497,1,1
PKNOX2,1.43678615243051,0.452336298847231,1,-0.920058684158879,1,1,-2.13349418122927,0.0986526254392108,0.79980604916167
RPL10L,1.3758227176405,0.50662957888376,1,3.04529868840493,0.0069734800264742,0.105383230160078,1.75817189814806,0.236154795673804,1
LRR1,-1.67799240222519,0.280045746761043,0.776238320809407,-1.95906022970836,0.150317200892492,0.647362080332669,-0.432560920987742,1,1
RPL36AL,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEPP1,-0.232891838848708,1,1,0.819405124734735,1,1,1.03189036396464,0.906370441703258,1
ZNF22,-2.66790960181079,0.0228974372868569,0.159532536781457,-1.50326918737218,0.398308927260038,1,0.930483987840299,1,1
KLHDC2,0.978480731697328,0.983509849804697,1,1.53559058067761,0.37391647743195,1,0.698680973352836,1,1
NEMF,-0.70322318590036,1,1,-1.31891567681133,0.561591913609525,1,-0.670823172108545,1,1
ARF6,NA,NA,NA,NA,NA,NA,NA,NA,NA
RPUSD4,0.453627667107851,1,1,-0.594989336712952,1,1,-1.01775743509715,0.926379734331706,1
TMEM63C,-2.17927989113336,0.0879326463833576,0.379885120681904,-1.29611189096111,0.584810816597506,1,0.723049959318198,1,1
NGB,-0.971340716785189,0.994135917891073,1,-1.15115071506937,0.74901071069389,1,-0.29380041701568,1,1
AKR1E2,-1.43973497840542,0.449827179804099,1,0.877953486887264,1,1,2.36387611527443,0.054254576875174,0.642008011327287
RXFP2,-0.511607599955105,1,1,-0.478047961506388,1,1,-0.0165562435157622,1,1
SEC61A2,NA,NA,NA,NA,NA,NA,NA,NA,NA
OXGR1,-1.95108380051154,0.15314123378758,0.532750995625669,-2.34234638033645,0.0574887629253129,0.376194639961333,-0.571025035344643,1,1
ABRAXAS2,1.41980065803709,0.466997170038089,1,2.39550310183062,0.0497927214129324,0.343770523900796,1.09400140617133,0.821863084471384,1
PRDX3,0.736200178412655,1,1,0.452713782213847,1,1,-0.214635968374254,1,1
CLEC1B,-2.64572159324336,0.0244550629308296,0.166997248536239,-0.998308983085647,0.954388658888988,1,1.45670180989052,0.435596129927533,1
FRMD7,0.468921764505574,1,1,-0.0729839915269474,1,1,-0.509515603338887,1,1
AK8,0.051324764712703,1,1,-0.0396305827738955,1,1,-0.0873949273715986,1,1
HPRT1,-2.27425408078745,0.0688521429779407,0.322974380449017,-1.59666507886344,0.331021151444231,0.997684810655208,0.419148994143563,1,1
KIAA1191,-3.65313932365596,0.000777160731155747,0.015095697903889,-2.29667877080138,0.0649113040917182,0.402684576122351,1.13225833381935,0.772577525518777,1
DUSP16,1.33436091949528,0.546256804052591,1,-0.703198051505554,1,1,-1.93480660354671,0.15904209737156,0.969130715918957
ZMYND19,NA,NA,NA,NA,NA,NA,NA,NA,NA
STK32C,3.11730851982439,0.00547531391943005,0.0589209061129517,3.18723368630214,0.00430922007288222,0.0784589563149351,0.382716005604625,1,1
SLC39A2,-1.52587400245816,0.381123738985657,0.94418720386086,0.293180356271186,1,1,1.70194060360811,0.266299509714124,1
NDRG2,-0.784407453275503,1,1,-0.514393142863058,1,1,0.194526687986879,1,1
RNASE7,-1.22469851752704,0.662066498724711,1,-0.311118895407726,1,1,0.744813381667633,1,1
ARHGEF40,-0.62497814474259,1,1,-1.47385359560267,0.421563042709493,1,-0.913520040977092,1,1
C12orf50,-1.37206005562139,0.51013422897239,1,1.03425417898049,0.903052055310072,1,2.31713388292117,0.0614893193687798,0.672865021217234
PPP1R36,-0.624721250464263,1,1,-1.44138673662177,0.448426365697391,1,-0.847101226364946,1,1
METTL3,-0.993856505214648,0.960878196482599,1,-0.816036288682879,1,1,0.0754636577951997,1,1
GAS1,-1.18065189090259,0.713223121521872,1,-1.38033112593679,0.502454146742406,1,-0.315161312542081,1,1
TRUB1,-1.7901671152001,0.22028114981813,0.670336032229476,-1.82939757014858,0.202020214093566,0.760526668982553,-0.167693965570377,1,1
WAPL,-3.37143636695795,0.00224331933508711,0.0323174850255829,-1.89990706124821,0.172335951638241,0.693566152105753,1.28340969904681,0.598045732910001,1
SHLD2,-2.97937239547468,0.0086651851968407,0.0804350606232535,-2.19710413175362,0.0840390303194841,0.465096718534295,0.590880109490613,1,1
ARHGAP42,1.49856212566864,0.401961793241068,0.976442150692658,1.94502749766575,0.155315006693001,0.658371079251186,0.579538018061575,1,1
TTLL5,2.054505102791,0.119780490029413,0.455835498696674,3.9050854786133,0.000282576255966067,0.0151967700361538,2.04775288287078,0.121752657711032,0.869744407300918
PACSIN3,1.64022567488356,0.302874758443785,0.81311837797166,1.13196299730974,0.772949974130907,1,-0.350655952607962,1,1
RAPSN,-0.386985722155872,1,1,0.225684419916752,1,1,0.575119664103174,1,1
CPSF2,1.89946830923062,0.172508788590826,0.575729590596717,-0.937888618626211,1,1,-2.58765045109029,0.0289898956755658,0.475611596202588
CAPRIN2,1.01178941589053,0.934916254999319,1,-0.0263803575891913,1,1,-0.952648694445219,1,1
LRRK2,-0.612414909838884,1,1,-1.41979125567066,0.467005384301326,1,-0.867197686078034,1,1
CLMN,2.2628988759476,0.070925771140438,0.329287328256313,4.03723349905857,0.000162255691491773,0.0109955516135591,2.01850022935065,0.130617570909078,0.896476174129431
C1QL3,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIWIL4,-0.739346079852133,1,1,-0.751300313842278,1,1,-0.0622560022913047,1,1
TCP11L2,-1.93277035266318,0.159793482291838,0.547201247313449,-0.597140529649094,1,1,1.12861954632208,0.777175084524565,1
SPRED1,0.417646922870166,1,1,0.292752038901634,1,1,-0.0925284341871598,1,1
C14orf93,1.48940697531027,0.40914069865143,0.986428563819467,0.967085293086553,1,1,-0.408587925179483,1,1
JAM3,1.51982042783502,0.385668340617951,0.952279674102578,2.46204145307227,0.0414446096457991,0.309901504684471,1.12088230217122,0.787013895301221,1
VPS35,0.257704983211013,1,1,-1.42669806148557,0.461000833966123,1,-1.67738211007693,0.280403356212628,1
SPATA19,-2.01151497445416,0.132813270736923,0.48837518361822,-1.61478455777685,0.319072075200555,0.979580059270662,0.218435091769883,1,1
AMN,-3.35984024157344,0.00233962667203856,0.0331985335848326,-0.0745557267082075,1,1,3.06110883472869,0.00661556765347325,0.235234019715971
IKBIP,-1.07029925646941,0.853453886982842,1,-2.18562455069783,0.0865292548300782,0.473779021373964,-1.18351204150943,0.709818831296364,1
FOXN4,-0.942209306656607,1,1,-2.70117083020395,0.0207287515539924,0.20608742992364,-1.82937083008988,0.202032223142305,1
HIF1AN,2.48221788185099,0.0391702236655585,0.225759122819954,1.52809386593179,0.379467702749549,1,-0.705004467198916,1,1
ADAMTS15,0.360479437264152,1,1,2.21736381441567,0.0797947210890036,0.452140166890522,1.87588610168771,0.182012764463154,1
NDUFB8,-5.33347685098242,2.890495537025e-07,5.46014606944022e-05,-5.18138946157067,6.60717277839182e-07,0.000624047468919108,-0.241548172058217,1,1
PHKB,1.18008450704723,0.713899817748421,1,1.32948672182783,0.551062330890405,1,0.247265867093788,1,1
AVPR1A,-0.38998581821316,1,1,0.512614380172149,1,1,0.863500333248301,1,1
C16orf78,-1.31576018571449,0.564763639133458,1,-1.85986289438044,0.188714778737944,0.732180082698195,-0.642671661895618,1,1
HEATR3,-1.15728246727853,0.741470922900373,1,-2.40347678482403,0.0487199943763936,0.339561537760074,-1.34910985473773,0.531905050149778,1
LARP6,0.267838190524468,1,1,1.01994977517424,0.923256843532659,1,0.771891861285821,1,1
ZNF319,0.410867204581813,1,1,-0.410743194763237,1,1,-0.793100195632383,1,1
HPS6,-1.41770571901007,0.468830099095605,1,-0.149495211043972,1,1,1.17693544077764,0.717663825209515,1
COPS2,3.65991488180363,0.000756897126611149,0.014797191949997,0.835690677124888,1,1,-2.05944891129188,0.118353763031067,0.858671017450228
TBATA,-1.27438122817582,0.607585025260055,1,-2.1089013137587,0.104859302378874,0.530133482181165,-0.941397138082974,1,1
CHODL,-2.21858741519528,0.079544419507709,0.357248149004756,-2.39645773617599,0.0496632074865949,0.343325888168995,-0.342482683339355,1,1
PCBD1,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCT2,-0.835392283996625,1,1,-0.70738625047903,1,1,0.0300757696120615,1,1
TMEM132B,2.72895122717411,0.0190608300600649,0.140032699984298,4.21658796641332,7.44079684123907e-05,0.00665356934111271,1.81571839179084,0.208240743951132,1
GNPTAB,-3.49296972396385,0.00143304199189165,0.0232112867968559,-3.23250749743155,0.00368126747394002,0.0718750827728444,-0.00202276422017649,1,1
COX11,-0.777152467167777,1,1,-1.63665440753749,0.305108101248316,0.957928790187928,-0.929744849214447,1,1
FAM227B,-3.20565227257173,0.00404270177146811,0.0485252654252789,-4.5141090237875,1.9075051087636e-05,0.00323890080939724,-1.65165559136539,0.295814341362556,1
CLDN10,-1.96888522608947,0.146898817389796,0.518680017444742,-0.718069701893603,1,1,1.11772870296499,0.791048640058228,1
CYYR1,-2.25691166503858,0.0720407849988206,0.332929768471613,-1.79871802668516,0.216189887682863,0.785555112200718,0.284821655790447,1,1
C2,-2.1613275075925,0.0920101485141494,0.390095539912402,-0.54658007215933,1,1,1.42372836660175,0.463575356715877,1
TRIM44,1.20917691548108,0.679784653276606,1,2.19422502466363,0.084657709141774,0.466064590364477,1.09905177503412,0.815236449351955,1
CCDC182,1.72827305272301,0.251817845708086,0.723815477573004,1.4865779169755,0.41137897144337,1,-0.0657719553374762,1,1
TAF10,0.582933063524165,1,1,-1.14545871446003,0.756057564823068,1,-1.68868608045007,0.273838813601318,1
TPP1,0.860577164198041,1,1,0.215480955916134,1,1,-0.575093088410387,1,1
MSS51,-1.10464749294154,0.807937090226927,1,-0.472814057686436,1,1,0.580438061646129,1,1
RAG1,1.38032710264727,0.502457861325905,1,0.953850618265021,1,1,-0.308214209384979,1,1
DCHS1,0.218236261698273,1,1,0.473703512959753,1,1,0.279447612690252,1,1
OR2D2,0.0819454699314516,1,1,-0.590303307177936,1,1,-0.683110764761838,1,1
NLRP14,-2.87032752934401,0.0123014046411653,0.103912144738563,-2.43761330166308,0.0443537406533643,0.320705133374948,0.174810014753142,1,1
PPFIBP2,1.31760546482686,0.562907265815278,1,0.557141723750896,1,1,-0.678711481091705,1,1
SERPINB2,-0.000442071774798629,1,1,-0.626557057813244,1,1,-0.628234993424417,1,1
IDH3A,2.82973988216497,0.0139757586885473,0.112887480933388,1.63320835910343,0.307275547523664,0.961795375761726,-0.891072361015962,1,1
CRABP1,NA,NA,NA,NA,NA,NA,NA,NA,NA
RNF169,-1.72674142050425,0.252642339620907,0.72529085037066,-4.10126013064319,0.000123271893974476,0.00913178853795239,-2.49327909977506,0.037970793932555,0.546490131341686
CHRNA5,2.30855967304889,0.0629040837398979,0.306054898093154,0.675331993638804,1,1,-1.45775288063859,0.434726010997533,1
ATMIN,-1.94148413352996,0.156598746320892,0.539931611773058,-2.78810557448721,0.0159051789260108,0.174691918479274,-1.01716909392864,0.927218987312343,1
C16orf46,-0.990805668047655,0.965341443229236,1,0.0975095848150471,1,1,1.01762933875923,0.926562417556698,1
LEO1,-1.99811523469326,0.137112505342951,0.496129408422753,-0.241748066709279,1,1,1.59635038501496,0.331231760317054,1
TMX3,1.22486351552974,0.661879946721773,1,2.113792037112,0.103599100149262,0.526071774682679,1.02990552366083,0.90916307258663,1
ALG8,-1.87380040175665,0.182873823060027,0.596770249328956,-3.34140112171357,0.00250070102810602,0.0576233460798243,-1.59918239465394,0.329340243007783,1
HDGFL3,NA,NA,NA,NA,NA,NA,NA,NA,NA
POLR2M,-0.309688439542513,1,1,1.22864658715622,0.657613021247834,1,1.535691924448,0.373841869836848,1
CLEC4E,-2.37165096492342,0.0531264320149946,0.274477483969435,-0.30303501062622,1,1,1.86117121134217,0.188160007365278,1
CLEC4D,-1.15561291859814,0.743518564477298,1,-1.06599528532708,0.859277319495092,1,0.0147309441319944,1,1
ZNF407,4.95341901105658,2.18762149532093e-06,0.000241667933685538,2.93189773675149,0.0101069298681118,0.131555490238506,-1.63229365593977,0.307852917154335,1
A2ML1,-0.472078689964557,1,1,0.515418955925898,1,1,0.898267498096165,1,1
TMED3,2.38393978232958,0.0513852146653508,0.268919155914577,1.98724538202549,0.140685632985401,0.625306260492761,-0.20565554336544,1,1
SLC38A8,0.153795494128532,1,1,0.174298505753741,1,1,0.0360748027323444,1,1
CPLX4,2.36264991150523,0.0544344035550168,0.278978646542854,1.84824834081268,0.193699275508779,0.742939962306769,-0.136012718552421,1,1
GALR1,1.50340533869775,0.398203652212153,0.970276296715584,0.913557424415472,1,1,-0.498430913052913,1,1
CENPV,-1.2042173972405,0.685516690460421,1,-0.589393832292227,1,1,0.515012923645274,1,1
CDH16,-1.14769556895841,0.753282783149592,1,-1.78975735817264,0.220478781067057,0.791419320542843,-0.732716613683863,1,1
MC4R,1.92894710541436,0.16121228734934,0.550464916463293,1.82932223290948,0.202054049800658,0.760526668982553,0.0259128330615409,1,1
HSP90B1,-0.08265045772385,1,1,0.931220041534834,1,1,1.01655354932293,0.928097583046757,1
SLC9A5,-0.0309272871717996,1,1,-0.476681208943744,1,1,-0.461678647209701,1,1
NCAPH2,-0.65498516958185,1,1,1.0729824977162,0.849836907140131,1,1.70561039329947,0.264241928994205,1
PPP1R16B,2.03873338924605,0.124429930430325,0.467292522033568,1.29194046203279,0.589133291784401,1,-0.532921918814598,1,1
CHRFAM7A,1.40764130911293,0.477711926615676,1,1.16329320614841,0.734131683551283,1,-0.155519823621256,1,1
POLR3E,0.592761606177106,1,1,1.88691037940865,0.177517142468332,0.704440057909747,1.34206165834121,0.538728013276617,1
MMP3,0.796226659035724,1,1,0.517130839242475,1,1,-0.215140208585588,1,1
TVP23A,-2.56672627282008,0.0307990857509454,0.193931576611786,-0.491909315804571,1,1,1.84314398345775,0.19592397299569,1
TMPRSS5,0.904810045853738,1,1,0.263981809609184,1,1,-0.592416705550992,1,1
