,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,Carnivore...Omnivore.Rho,Carnivore...Omnivore.P,Carnivore...Omnivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj
ZC3H13,0.191963043379501,1,1,-1.466939268288,0.427177731143756,1,-1.71343950649513,0.25989514041373,1
NEUROD4,-0.43273286807891,1,1,0.0333365876624132,1,1,0.454939559046333,1,1
ORMDL2,-0.520081388547437,1,1,-0.797878242532878,1,1,-0.359369282114999,1,1
PDE1B,3.05771828461246,0.00669087417506953,0.0615892136127168,2.13863922473146,0.0973946945617694,0.514766105642213,-0.743231014595475,1,1
HOXC13,-0.7810406227557,1,1,0.429650056389193,1,1,1.16137269019718,0.736471110307311,1
LRP1,2.52716475882968,0.0344962634551049,0.192594650203144,0.548381349681305,1,1,-1.92042083588467,0.164414291352739,0.884558925680374
HOXC11,0.184329719752457,1,1,-1.04661571329833,0.885830555317291,1,-1.28183550236293,0.599701071766328,1
HOXC12,-0.151766168860852,1,1,-0.117370732351531,1,1,0.023831155450474,1,1
HOXC6,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAAH,-2.40576522770348,0.048415897054613,0.239406311353194,-1.41354243736669,0.472488878206871,1,0.854061672053336,1,1
RSRP1,0.37269578148052,1,1,1.03879282590754,0.896703295754465,1,0.703390138421413,1,1
SEC61A1,NA,NA,NA,NA,NA,NA,NA,NA,NA
RAB9B,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRK,-4.05026986504632,0.000153475801104611,0.00426399465660165,-3.01408772511297,0.00773259793156707,0.117259764450307,0.71124589064287,1,1
TTC21B,-1.30859122393668,0.572018565847163,1,2.1837632405238,0.0869389501188489,0.48102892460552,3.50441231559904,0.00137284871813015,0.0825579410733267
NMI,-0.502091072054922,1,1,-0.0100712776629689,1,1,0.494036948131002,1,1
TNFAIP6,-0.0617843383489623,1,1,-0.861782340878806,1,1,-0.843124075490941,1,1
ACVR1C,-1.42168136928183,0.465356313148316,1,0.116199889571758,1,1,1.51332849386727,0.390588715137656,1
BATF3,0.515462944722809,1,1,-1.78139446967783,0.224544093184748,0.822978104343097,-2.37204804531226,0.0530693707976567,0.527747335332673
KCNJ2,0.399832754058995,1,1,-0.69675655933879,1,1,-1.07192838499197,0.85125659921515,1
EXOSC9,0.420433897881153,1,1,-0.122704544539577,1,1,-0.541798431674594,1,1
PLA2G12A,-0.375873506058428,1,1,-0.22043800278178,1,1,0.134845445054404,1,1
SNRPA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B9D2,-0.840604905544333,1,1,-1.98737053227914,0.140644052143737,0.632187041844367,-1.3120523947436,0.568507370314067,1
RAB38,0.369635119488672,1,1,0.485198976445398,1,1,0.155488330687126,1,1
GPR83,1.20249495407535,0.687515459831001,1,1.67099815635539,0.284166125908541,0.934232188934904,0.566349886704597,1,1
HAUS3,2.41423810671225,0.0473044624053204,0.235902535250902,-0.667411215954322,1,1,-3.04606104313475,0.00695582271075024,0.190815136524635
CHPF,0.463901698809498,1,1,-0.367597775235619,1,1,-0.857869996258213,1,1
INHA,0.825766489824367,1,1,0.31213119181472,1,1,-0.478829617839181,1,1
ENKD1,-1.99716657107302,0.137421273513574,0.478007514106504,0.236358798815123,1,1,2.15997661502391,0.0923234397941514,0.68083526561935
ACTR5,-0.431435932544008,1,1,1.39248690614135,0.491325011934828,1,1.86097309759424,0.188243927662702,0.939060877675175
MC3R,1.82062307337211,0.205992518954564,0.623795983348298,1.61967740972968,0.315904773981182,0.991680450281133,-0.0641186221946616,1,1
SYS1,1.49597843959456,0.403977821206752,0.956839192263969,0.478259548050247,1,1,-0.853386464293657,1,1
WFDC3,2.26385454924255,0.0707491865311375,0.30679474934109,0.247077880444491,1,1,-1.96516554268642,0.14818524195669,0.847846790225706
PLCG1,0.747922137614259,1,1,1.14106764548467,0.761525322127492,1,0.446256576471393,1,1
SRSF6,-0.801082550563208,1,1,-0.603834936160648,1,1,0.1338362578968,1,1
RAB22A,1.35504570257151,0.526208989265131,1,-0.0895566969472844,1,1,-1.29674786619428,0.584153861708864,1
PTGIS,-2.41064088797711,0.0477735584918708,0.237254403888679,0.741416159761249,1,1,3.07485018293757,0.00631824953486122,0.181917423600234
SNAI1,-0.707395863632013,1,1,0.897961015499729,1,1,1.63396829389926,0.306796524721206,1
MOCS3,-1.17874077143246,0.715504245875847,1,-1.48251731975991,0.414608095813823,1,-0.397551337991459,1,1
RNF114,-1.33411607819903,0.546497451979777,1,0.911335201340041,1,1,2.24587229708222,0.0741365663816642,0.613106585095512
PEPD,-0.382402427362052,1,1,-1.07535704926353,0.846644710701853,1,-0.746703115781321,1,1
IL9R,-0.353526998311633,1,1,-1.88493104954604,0.178317442339108,0.717610296734433,-1.62885924105905,0.310028460711853,1
MCEE,-1.17125081599188,0.724493924650151,1,-0.0123496828842566,1,1,1.15072792204836,0.749532556956375,1
PAIP2B,-1.16524866927996,0.731755050870652,1,-1.13330279349023,0.771261357186839,1,-0.11878500968646,1,1
MPHOSPH10,0.756179636238156,1,1,0.780493480710602,1,1,0.0982715712430998,1,1
IL17C,0.723712058716086,1,1,1.75659360761136,0.236961310018874,0.848343064016614,1.15232843164195,0.74755841377043,1
LIPE,-1.48469353283416,0.412875076965295,0.97081437016164,1.01604701099442,0.928821001480107,1,2.50666184561449,0.0365631741463623,0.433546983160722
IRGC,1.11772055394805,0.791059084438509,1,1.1652111107905,0.731800647784,1,0.135656809843296,1,1
LYPD3,-0.100158520033067,1,1,-0.0648657721884127,1,1,0.0275904341699488,1,1
RNF39,0.525545473479933,1,1,1.65931960131787,0.291154222548214,0.949664006610029,1.2068264610066,0.68249694980966,1
FBXO9,-0.939129427505788,1,1,-0.248870931951977,1,1,0.667691231189414,1,1
RRP36,-2.22802016159262,0.0776375117000561,0.325449095714029,-2.54621238006362,0.0326696734076042,0.273792468011171,-0.52863971216198,1,1
BTN1A1,0.354543200881552,1,1,-0.503048225163553,1,1,-0.863981498328338,1,1
SLC17A1,-1.94835146556968,0.154118768884352,0.515484180451994,0.703065632137513,1,1,2.75118631453335,0.0178139579400878,0.296859052244275
H1-3,1.8632123441013,0.187297190498927,0.584948367486909,1.74561525009941,0.242633491520732,0.857524987323618,0.141815901326886,1,1
UNC5CL,-0.427077488833701,1,1,0.399833388127686,1,1,0.834972720510382,1,1
AARS2,-0.520465729737828,1,1,-1.45604792866416,0.436138111932628,1,-1.02331495630506,0.918476863348963,1
H1-1,-0.585132791450139,1,1,-0.351615145984876,1,1,0.17692398244807,1,1
ZNF391,0.49753368699985,1,1,-1.4531855672479,0.438516714906162,1,-1.88003966591085,0.180308016512177,0.922442725604132
APOBEC2,1.26733573592204,0.615105803208349,1,0.601517453782525,1,1,-0.597116032487345,1,1
TREM1,-0.722165582591494,1,1,0.0765358592208608,1,1,0.858656882340747,1,1
COL21A1,-2.90752016768327,0.0109292055744785,0.0863951998294053,0.155047446728843,1,1,2.78136134029904,0.0162394347860192,0.286494194543595
SOX4,-0.227512937962818,1,1,-0.789796986817943,1,1,-0.603596984074945,1,1
CPNE5,0.708494373615097,1,1,1.15023622217316,0.750139773189891,1,0.51939191385759,1,1
EREG,2.18395709463738,0.0868962028968623,0.351899832773248,-2.30216514989383,0.0639775814766095,0.404677473195422,-4.5325279156146,1.74845912840595e-05,0.00806332063480041
EMC3,NA,NA,NA,NA,NA,NA,NA,NA,NA
SH3TC1,0.918390901091737,1,1,2.96890972248096,0.00896575152333349,0.126862051062038,2.20951435769739,0.0814166546183349,0.635315865893763
BBS2,-2.01041283591414,0.133162539204593,0.468546258236637,-1.20874460417785,0.680282939081732,1,0.715731112834652,1,1
GOT2,-4.91450597552329,2.67019832317131e-06,0.000215099309366578,-1.97684953734744,0.144175920911346,0.639964546902405,2.73180731298824,0.0188963901819701,0.306038590303044
PIWIL1,3.64228582783682,0.00081068334730062,0.013821560988412,4.17318296748943,9.01120584648663e-05,0.00826479572366018,0.710632001021869,1,1
RAP2A,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC10A2,-4.05977932765972,0.000147357346606278,0.00413932767911545,-0.515293724664075,1,1,3.39959091721916,0.00202460217616173,0.0981674144333195
IRF1,-2.01288286264285,0.132380861567572,0.46633471017267,-1.15067350028596,0.749599747263014,1,0.736042776269738,1,1
BMP4,-1.9632202499245,0.148861762141786,0.502858491486534,-0.807220984738915,1,1,1.05917827382784,0.868555792933937,1
PTGER2,-0.15736786749742,1,1,0.738059242709905,1,1,0.915120838493788,1,1
SOX9,0.802950359762125,1,1,2.32819653689316,0.0597050099933742,0.387506271049052,1.64158903338325,0.302025605756085,1
MYH2,2.72787471149342,0.0191231441438767,0.127999486253208,3.97570653180356,0.000210511845029677,0.0142446348470081,1.54735748382701,0.365331202214085,1
ARMC7,-1.33265184150026,0.547938252239696,1,-1.82096127415623,0.205838231317718,0.780739180820193,-0.607354621688156,1,1
NUP85,-0.160294338570063,1,1,1.43948231376203,0.45004175226646,1,1.64011709890018,0.302942465478403,1
NT5C,-0.0106432182433322,1,1,0.990119409081778,0.966347272850011,1,1.07286341979225,0.849997202353752,1
MSTO1,1.62992164552133,0.309354174690846,0.806354615591187,0.873674436477762,1,1,-0.706943557962575,1,1
MBOAT7,0.642470127491273,1,1,2.28828227864184,0.0663632635243163,0.413074688126621,1.7804665811318,0.224998901420436,1
ZBTB46,4.21550428399635,7.47661982327381e-05,0.00254656681900098,2.8771243321344,0.0120395231317459,0.150494039146824,-1.09284039299929,0.823391649435411,1
SLC35F5,-1.63821457296997,0.304130822039826,0.797930685086395,-0.230199310999847,1,1,1.33307136751615,0.547525153578415,1
PSD4,0.948103605557016,1,1,2.0228708121707,0.129259405572603,0.601091768430937,1.19661066401428,0.694375025982532,1
PSPN,-0.0027808749191244,1,1,-1.07937983710888,0.841255306617331,1,-1.12999224641688,0.77543847489067,1
ALKBH7,0.576981235384807,1,1,0.623124069050151,1,1,0.0882554354159187,1,1
CLPP,-2.89794499084006,0.011268493937277,0.0881164972753174,-0.787853427347494,1,1,1.94363602230863,0.155818076043884,0.866646847450313
THOC2,0.615757899873538,1,1,0.794321475476751,1,1,0.235310516135022,1,1
CD70,-1.03626791899707,0.900231505239985,1,-1.40158547746952,0.483117198467528,1,-0.439859134962608,1,1
C3,2.25051789161209,0.0732482671780119,0.314407913105506,-0.263089703976867,1,1,-2.4368474665526,0.0444477826984333,0.482346571585723
SH2D3A,-2.0171837581598,0.131029021152436,0.462743572695625,-0.716786321424138,1,1,1.06507886344212,0.86052072981812,1
RTN2,-1.33385828648774,0.546750913489253,1,-1.11183524721822,0.798626981747018,1,0.144992441070545,1,1
VASP,-2.40770065721083,0.0481600129810398,0.238605986865061,0.363718523046696,1,1,2.68124413051307,0.0220046950324122,0.335356838707182
SYMPK,2.7289468558395,0.0190610827247224,0.127731067114392,1.67607345503557,0.281171416508016,0.9285975740422,-0.896302265030864,1,1
CFAP61,-3.39167324319726,0.00208401693062471,0.0273999635308819,-2.33656552670932,0.0583853601374,0.382129615408033,0.795597745509668,1,1
CDC25B,-0.201078443904063,1,1,0.351242059698788,1,1,0.561864290973047,1,1
CD93,-1.72711159328432,0.252442871737683,0.707425496448782,0.587914601205943,1,1,2.28976245892116,0.0661052714691918,0.58008804502504
CST8,-3.97470872753806,0.000211396321675902,0.00531083901427928,-2.43509833148008,0.0446632299878798,0.326736955301145,1.37943145452103,0.503285300148488,1
TMX4,0.249452863221971,1,1,0.250690459234609,1,1,0.0158384118322585,1,1
DSTN,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAMP5,-2.44279491100966,0.0437220502473943,0.224508672855507,0.24246530030205,1,1,2.57315044303547,0.0302332172369338,0.392413241630279
SNRPB2,0.246282312955582,1,1,0.356730722448133,1,1,0.150929580886549,1,1
TCF15,-0.120537394045248,1,1,0.822731906839031,1,1,1.06717741010525,0.857675193964629,1
OTOR,1.01047958589425,0.936796725107525,1,0.131619887824797,1,1,-0.831130568243042,1,1
SCRT2,-0.935171123032895,1,1,-0.910414665190557,1,1,-0.0734953673347924,1,1
DEFB129,-1.40984308797525,0.475758061636861,1,-1.86870797701118,0.184990360795304,0.732143975981747,-0.528790609624493,1,1
TLE6,-4.70258242417493,7.70674383852646e-06,0.00046377539502595,-3.60225392493587,0.000946409943738784,0.0331243480308574,0.71782567822575,1,1
S1PR4,-2.06158321080415,0.117742301461074,0.430712767838744,1.2832436660348,0.598220166463306,1,3.18851646370922,0.00429014598663645,0.144828098994545
NCLN,0.288301459279488,1,1,-0.0855799506370217,1,1,-0.348380431708071,1,1
PITHD1,2.92280913016098,0.0104066726792782,0.0832588499958016,0.787036658111482,1,1,-1.87177562188589,0.183712956855191,0.929270255464342
FNTB,-0.534302393743336,1,1,1.02183684146652,0.920574387605523,1,1.58491334654033,0.338958071084601,1
ARMCX5,-1.53739304922194,0.372591262431949,0.909232564597921,-0.019641391201789,1,1,1.49820697850905,0.402238449293655,1
MMP24,0.220516247133555,1,1,-0.655604502462046,1,1,-0.898103787444089,1,1
NECAB3,-1.07775012663168,0.843435845677903,1,-1.82020951505975,0.206181313948147,0.781282868320519,-0.872730505134384,1,1
RALY,-3.34871609919561,0.0024356082026576,0.0304201270594438,-2.42094141465727,0.0464411157577453,0.335102363702214,0.647410572082806,1,1
PLAGL2,-0.922991693361195,1,1,-0.285715030568473,1,1,0.543535219273913,1,1
UROD,-0.508607050647942,1,1,-1.03304869417853,0.904743334407949,1,-0.583010274238444,1,1
KLC1,-2.39306606467692,0.0501246968805767,0.244959851396668,-1.62373528561011,0.313296950469631,0.987362051521452,0.655045464007034,1,1
SLURP1,4.09941522003023,0.00012425860778528,0.00374705671415247,2.97239193377347,0.00886467635126225,0.126023189194063,-0.918637851013981,1,1
LRFN3,1.11337612012596,0.796640779622878,1,1.56730245494801,0.351132035511099,1,0.56138239485213,1,1
IGFLR1,0.110267493114782,1,1,-0.454801755646918,1,1,-0.583411647567112,1,1
PDCD2L,0.0027341268745992,1,1,-0.162883317303113,1,1,-0.171782809554615,1,1
FFAR1,-2.77444977407868,0.0165885514732707,0.114957076094923,0.745594636836746,1,1,3.54661786014261,0.00117063046657584,0.0764929135348377
KRT13,2.42524769012899,0.0458938362008187,0.231665401097808,1.75768306366915,0.236404353432457,0.84711875987697,-0.531677286581081,1,1
CCR7,-0.101070706923979,1,1,0.0832966111720266,1,1,0.191044438952205,1,1
NR1D1,-1.22521898191886,0.661478173177365,1,-0.263244461825651,1,1,0.899899859489939,1,1
ARL2,-0.457432915963502,1,1,-0.901157829237373,1,1,-0.519363125759835,1,1
RRAS,0.916838797516852,1,1,-0.124965576408471,1,1,-0.988304195400212,0.969011074062369,1
PRRG2,-3.65779559805857,0.000763181372665114,0.013272726322649,0.123287867734284,1,1,3.53912743329711,0.00120435601655664,0.077043362823844
TSKS,1.24844897350038,0.635600051547817,1,4.42041884430365,2.95529331571112e-05,0.00441120987565704,3.3880429194952,0.00211179744598496,0.100790332649282
NOP53,-0.945834241849547,1,1,0.158459898600073,1,1,1.07069125028621,0.852924834859208,1
FLRT1,2.79864419105091,0.0153952953808766,0.109037659129772,1.93325570894115,0.159614115201607,0.673911509690646,-0.618869863149771,1,1
SBDS,1.35312218094676,0.528049801837228,1,0.73032392241408,1,1,-0.527206691221551,1,1
MLX,0.124196602184494,1,1,2.54574501104185,0.0327134428700139,0.273928036402993,2.5756874582121,0.0300123085311199,0.391687898294404
WNK4,-5.6084779563351,6.12341070465641e-08,1.2107652984207e-05,-0.746603609827369,1,1,4.77250829970197,5.45836824607502e-06,0.00437387666034169
TRAP1,1.70248063977092,0.265995914110605,0.73025522296464,1.18701739478322,0.705662277884751,1,-0.421965129091689,1,1
SUGP1,-2.89557559687513,0.0113539157985941,0.0885570532958995,1.32341944005859,0.557087791364947,1,4.20954103974358,7.67669882443362e-05,0.0194364754399102
DDX49,-1.87291053087768,0.183242222225691,0.57673367268217,-1.87677564376758,0.18164655002425,0.725109786082646,-0.13819028672303,1,1
GDF1,-2.15731591910378,0.0929431724309464,0.368431475088348,-1.79869962175606,0.216198626394187,0.804404713306818,0.274029704529889,1,1
SDF2,0.166945323526745,1,1,-0.337999356259447,1,1,-0.504840108265363,1,1
NSRP1,-1.17358397201326,0.721685112659661,1,-3.22516509644115,0.00377700126888072,0.0746816159983234,-2.22297508922152,0.0786524393068491,0.628208517959741
ATG14,-1.34256682263483,0.538236838072805,1,-0.467338179183856,1,1,0.841159898427098,1,1
DLGAP5,-4.69344675492463,8.0591980354954e-06,0.000477436926421858,-3.73941530650237,0.000553346334882676,0.0232629192806495,0.706956517333409,1,1
L3HYPDH,-2.71383015585813,0.019953076897049,0.131908639061039,-3.43275765452464,0.00179242765946724,0.0489940953597643,-0.93041262423759,1,1
TBPL2,-2.38060159112733,0.051853183020966,0.250385255786301,-0.980624265837345,0.980334190348513,1,1.25774850727136,0.625448170319219,1
SGPP1,-2.33126398934943,0.0592183314647002,0.272798516354027,-0.637140136756398,1,1,1.56603328273498,0.352022476732435,1
PLEKHG3,-1.22521589688977,0.661481659345362,1,0.288541942302254,1,1,1.49064238298734,0.408166231764465,1
EVI2A,-0.327445850884695,1,1,-2.21147119490034,0.0810096733437729,0.463924884202,-1.99557880999629,0.137939363768761,0.81762945770422
OMG,2.00253430192763,0.135681893192931,0.474851929616191,0.535708653717023,1,1,-1.3833857219278,0.499639878505483,1
AIF1L,0.380625674178159,1,1,0.258304255940331,1,1,-0.0854091486585035,1,1
CANX,0.274967881762023,1,1,0.450751296246383,1,1,0.209188543717066,1,1
PYCARD,-0.366497501397532,1,1,1.07255447673459,0.850413177566304,1,1.48012373009362,0.416520689293731,1
PHPT1,0.733681481215591,1,1,0.0666785314549249,1,1,-0.593754483700816,1,1
TRAF2,3.59515805574538,0.000972584078365589,0.0156033641655596,3.14709074476441,0.00494711324952581,0.0884625036453008,-0.263427751782158,1,1
ABHD8,-3.08449608648544,0.00611691877620211,0.0574506424987161,-1.19158616348817,0.700270659082702,1,1.78200900161111,0.224243291459747,1
HELB,-0.847344352448405,1,1,0.025567551883815,1,1,0.860171742305476,1,1
YEATS4,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAS2R3,1.02774425782983,0.912210429723296,1,2.30335911373697,0.0637759385415396,0.404410063156175,1.54008886646534,0.370616079761966,1
TAS2R4,1.4429057256657,0.447141090091385,1,2.48522050523683,0.0388413630470577,0.302485806849848,1.28188754296607,0.599646295297645,1
TAS2R5,1.12018165527016,0.787909079079668,1,-0.0664267092993304,1,1,-1.06396278138371,0.862036680936002,1
ZNF777,-1.00226967337499,0.948640095996203,1,-0.400639386312066,1,1,0.558381289571363,1,1
IDUA,-1.93818033006708,0.157803676976564,0.52229586564526,-0.873774604861482,1,1,0.984161562367897,0.975108244827514,1
ZNF317,-1.97322822412968,0.145408698663447,0.495157109628939,-1.61850323886078,0.316662568165452,0.992626642025737,0.230290711027779,1,1
PIN1,-1.17560699695001,0.719255874704638,1,-1.5226653572324,0.383527347787199,1,-0.564422514348365,1,1
FBXL12,2.61367854083132,0.0268719808490584,0.161909253459852,2.41442172636991,0.0472806265014448,0.339230696741045,0.0833121534006999,1,1
KIF17,0.83889402431996,1,1,1.60520374786358,0.325346918858258,1,0.855245034309887,1,1
KLF2,-1.44555637034724,0.444905014233699,1,-1.26001575029532,0.62299104150241,1,0.195122627936603,1,1
F2RL3,-1.17671775007387,0.71792454227636,1,1.06690956056098,0.858038031603197,1,2.29043395641049,0.0659885189595176,0.579397463182616
JPT2,2.13666084904338,0.09787675963204,0.382193810053298,1.17221388636915,0.723333583785881,1,-0.801741214221096,1,1
GFER,-1.26047343572939,0.622495874617488,1,-0.123224338712418,1,1,1.0671730521561,0.857681096553334,1
SYNGR3,1.70378257568098,0.265265143191134,0.729790712881282,1.08926732595423,0.828108050952544,1,-0.458238085938916,1,1
WDR24,1.77534300241485,0.227523807178227,0.667061421969671,-0.686787392868874,1,1,-2.43801596485644,0.0443043653019525,0.482254696847856
MON1B,-0.0629844548550917,1,1,1.92002983584519,0.164562392570507,0.687747029065597,2.05464059080851,0.119741196127005,0.768899076775056
METTL25,-1.78542950714513,0.222575028122601,0.658128724639075,-2.65468264514242,0.0238149156014146,0.226189700581121,-1.02280122388596,0.919205517754528,1
EIF3K,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMC6,NA,NA,NA,NA,NA,NA,NA,NA,NA
CACTIN,-3.77725807558063,0.000475693210584299,0.00940403281238648,-1.89095968457608,0.175889178368241,0.711453969356128,1.68152937525018,0.277980406790416,1
TUBA4A,2.72439991298392,0.0193255355795546,0.128835874579197,0.581938769935992,1,1,-1.65575510605912,0.29331426804137,1
VIL1,0.608039597944351,1,1,2.53606710372747,0.0336315750831077,0.277679355011017,2.05516150944456,0.119590222423859,0.768253644052006
AAMP,1.94540069320353,0.155180314176391,0.517840506912847,0.137502886556962,1,1,-1.67257874139142,0.283230764350703,1
FGL2,-1.83004471063404,0.201729760256316,0.613898780712055,-1.16410877634492,0.733139797291181,1,0.573607004082793,1,1
STYXL1,-1.28879478709776,0.592408316382151,1,-0.983962021281478,0.975402560319212,1,0.224127551528674,1,1
PEX1,-1.76887371363465,0.230744855359852,0.672361803416985,-3.27325142066492,0.00318953583642086,0.0680101896192186,-1.67850139963487,0.279747772368161,1
LRFN1,0.51039991477179,1,1,1.15426293184669,0.745177166237808,1,0.746379307180028,1,1
RASL11B,0.0952235078607641,1,1,-1.45832080961548,0.434256410841628,1,-1.63939246693029,0.303394648492875,1
TUBGCP6,-0.834427228215318,1,1,1.13300414275989,0.771637540782501,1,2.02458551229842,0.128729829422615,0.796064846855933
DGCR6L,-1.58568666791305,0.338431214894719,0.854235271143367,-1.3306804024143,0.54988258236201,1,0.0964938396532995,1,1
CYTH4,-2.67674164671357,0.022302580532246,0.142312149456599,-0.612198335362297,1,1,1.8895031493516,0.17647332353144,0.911708975489033
SGSM3,-0.468283369006868,1,1,3.27014676045569,0.00322475100511991,0.0681440333672013,3.8410518294826,0.000367524725965282,0.0428884636306303
SEZ6L,-2.34009641509046,0.0578362867120018,0.269023332156712,0.125850121708547,1,1,2.3645537032018,0.0541554298073174,0.533336060206369
VPREB3,-1.29752908141015,0.583347616827298,1,-0.914170161028012,1,1,0.310814249316476,1,1
SDF2L1,0.79466222717186,1,1,1.07656385566037,0.845025476978743,1,0.37048728239529,1,1
YWHAH,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCHR1,1.0011949323452,0.950197728219936,1,1.96720092583363,0.147480154015533,0.648393111431273,1.07857792602714,0.842327777989745,1
GALR3,0.685401098377663,1,1,-0.244016152657297,1,1,-0.951677828711161,1,1
CCDC117,-0.689730005390191,1,1,-1.55362476843421,0.360821843048182,1,-0.962298129046243,1,1
RAC2,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIF,0.0931290694705923,1,1,-0.685139269302655,1,1,-0.833720268842695,1,1
PMPCB,0.0544654349195513,1,1,-0.42953115171869,1,1,-0.49690292674888,1,1
TAS2R16,-0.214076824857533,1,1,0.928647057585724,1,1,1.51165475466081,0.391865143452931,1
LSM8,NA,NA,NA,NA,NA,NA,NA,NA,NA
VGF,0.0445704877717562,1,1,1.96870037288405,0.146962525407571,0.647988545997761,1.96985218401539,0.146565941577447,0.844293023275304
STRIP2,-0.6814062620797,1,1,1.01962230359023,0.92372286907199,1,1.73336190409766,0.249094092841761,1
DNAJB9,-0.0227307670712253,1,1,-0.705280797267036,1,1,-0.72582544573841,1,1
LRRC4,2.29004928121108,0.0660553800349885,0.293547332467221,-0.00944706118157363,1,1,-2.24499555362324,0.0743052540244753,0.614168019827707
SMO,-1.34896737449245,0.532042336886222,1,0.0452913681464286,1,1,1.39303283539561,0.490829584787047,1
OPN1SW,-0.914076069417139,1,1,-0.809679277236943,1,1,0.0324120493197815,1,1
SIRT2,-0.767900538932869,1,1,-1.11119734317157,0.799450243813034,1,-0.429535426777151,1,1
MTX2,1.92743052999466,0.161777993738628,0.531060812689678,-0.0572501728864418,1,1,-1.845223435122,0.195015128409932,0.956564514191141
HOXD9,0.683394539740888,1,1,-0.266527700998768,1,1,-0.965123073842471,1,1
HOXD10,3.06237668900778,0.0065876078375569,0.0608225162685287,1.54769987263243,0.365083718349282,1,-1.2215048738345,0.665684764184082,1
HOXD11,-0.595483105946745,1,1,-0.120804081233749,1,1,0.466796886687604,1,1
PIAS1,-0.372004664506152,1,1,0.999471765610377,0.952698629688985,1,1.36107619381896,0.520468835946311,1
SNAP23,-1.22613459445699,0.660444087986908,1,1.61594739242335,0.318317063403828,0.995353725677404,2.8352821501605,0.0137355688324397,0.267764450030594
TMOD2,-1.25071427728773,0.633116218851672,1,-0.689762883845227,1,1,0.481638177691912,1,1
DLL4,0.752531055733628,1,1,-0.0312446343626128,1,1,-0.771526918848145,1,1
ALDH1A2,-0.40427869575006,1,1,0.196022813781266,1,1,0.606231438387852,1,1
KNSTRN,-0.857349345909969,1,1,-1.51497552229277,0.389335809153696,1,-0.718799520070706,1,1
CLN6,-0.227535910547429,1,1,-1.01913801902882,0.924412340770858,1,-0.836466504531076,1,1
ISLR,2.17417697121705,0.0890755414425094,0.357641117737924,-0.132198626143761,1,1,-2.27689872330733,0.0683768224582009,0.587492732463944
ACKR4,-0.223071682579622,1,1,-0.024355731013632,1,1,0.185143340006754,1,1
MBD4,-3.71834610937161,0.000601594188381151,0.0111866540400314,-3.25627251036854,0.00338656049394875,0.0702457541149451,0.236323402226428,1,1
COPB1,1.60215700401731,0.327362685516962,0.838226856205136,0.0783212928530072,1,1,-1.3607357019069,0.520791683361513,1
MYOD1,-0.939725398267732,1,1,-1.34650986070845,0.534414427383579,1,-0.492964603502433,1,1
TPH1,-2.14192970700174,0.0965974167628637,0.379142993094767,-1.91244133495724,0.167458831416077,0.694892534289934,0.0852370069934064,1,1
SOX15,-3.12425354599892,0.0053477034526284,0.0531107534678848,-2.59794986954645,0.0281346552699197,0.250795997652793,0.278135539456546,1,1
TXNDC17,-0.517702159425026,1,1,-0.634557513022314,1,1,-0.155294349338736,1,1
ATP1B2,2.31112939735988,0.0624771259564148,0.282762854544119,-0.997485085583102,0.955587328810604,1,-3.29899866560116,0.00291091117559173,0.116397709964554
FXR2,1.4696571613878,0.424963891391366,0.986442330604292,-0.471165924957066,1,1,-1.88984443715546,0.176336305361141,0.911310335751316
MPDU1,-0.538380585407545,1,1,-0.324653563360406,1,1,0.187264501869452,1,1
CCN4,-0.351583971784796,1,1,1.78849947530691,0.221086380694014,0.816009732379726,2.17862213926205,0.0880792503732403,0.663864646996329
QTRT1,-1.26441330856345,0.618245155667698,1,-1.56216702075062,0.354745942747339,1,-0.435313206578887,1,1
CLEC11A,0.0440762333166761,1,1,0.688116008809435,1,1,0.6673376072266,1,1
KLK12,1.29914070150755,0.581686941721785,1,2.39349058078981,0.0500667295046161,0.349453123351069,1.25891419497224,0.624183978185756,1
DHRS2,NA,NA,NA,NA,NA,NA,NA,NA,NA
BCL2L2,NA,NA,NA,NA,NA,NA,NA,NA,NA
PARP2,-1.89815471435209,0.173027113034109,0.554473787203182,-1.12617527154435,0.78027401489191,1,0.657663363654295,1,1
FOXA1,-0.497904642592148,1,1,0.0678004164522185,1,1,0.534172237196785,1,1
EAPP,-0.595852955849817,1,1,-1.19407721363807,0.697343297026892,1,-0.626099062043777,1,1
EGLN3,-0.276043219466612,1,1,-0.25794555373595,1,1,-0.0159452834955327,1,1
DAD1,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDO1,-1.52587987312188,0.381119352017258,0.922649409200629,-1.82704077176962,0.203080918146499,0.776470863581228,-0.45624923665638,1,1
