,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj
CNTN3,-4.14060284040995,0.000207836558839774,0.00741823762130562,1.59877005581411,0.659230229117262,1,4.9220992825705,5.13724530654004e-06,0.000857598888360528,0.564037143873411,1,1,3.45814469132369,0.00326345511312228,0.183124312498865,-0.572115681621154,1,1
PDZRN3,-3.79739065290418,0.000877363478483087,0.020436958003154,0.686979555311009,1,1,3.92325125949188,0.000524171741868996,0.0189197665207039,-1.60808108704483,0.646904524834705,1,1.27948596687189,1,1,-1.93646596526192,0.316863942567795,1
CHRDL2,4.61685600451469,2.33758440034374e-05,0.00154165134156003,1.86423293502018,0.373734000908397,1,-2.58460013636864,0.0584951939579276,0.418315028277442,1.44032916737611,0.898645758762477,1,-2.0237551903991,0.257972081025458,1,0.0614834521464103,1,1
SPCS2,0.561020472483638,1,1,2.60369016030117,0.0553356538529015,0.499391813037334,1.69666484971345,0.538560250496813,1,-0.740888785668827,1,1,-1.03561640156341,1,1,-2.26044471110547,0.14276198528096,1
ARHGEF17,1.74481779214534,0.486099544405004,1,1.78551482663894,0.445067091509315,1,-0.163625008977143,1,1,1.27375626426023,1,1,-0.233435300319134,1,1,-0.102223696886643,1,1
POLD3,2.51194558617691,0.072040560287735,0.40283392155312,1.02544419928664,1,1,-1.45076334931482,0.881074611295161,1,2.46288183092546,0.0826951992982281,0.721132849369092,0.346072408912025,1,1,1.60010136943199,0.657456583552292,1
SELP,-0.197185337387865,1,1,-1.30618016561313,1,1,-0.854015593042865,1,1,0.787268282378021,1,1,0.814860137363661,1,1,1.64779572849109,0.596367575264075,1
SNRNP40,0.242795698558298,1,1,-0.553540096700042,1,1,-0.720335960156469,1,1,0.713163130709506,1,1,0.527251821024237,1,1,1.03034442875067,1,1
DNAJC8,-0.175416176956179,1,1,0.90336573990453,1,1,1.004579348391,1,1,-0.332005637408797,1,1,-0.248306617334178,1,1,-0.782187425326505,1,1
MECR,1.99465215252403,0.27648498777422,0.989492723106219,2.49405763238033,0.0757752222011082,0.59564750438419,0.162318584492828,1,1,1.45230505748911,0.878500811155899,1,-0.219628710712768,1,1,-0.378262751390357,1,1
TFCP2L1,-1.47656296723009,0.838756948554406,1,-0.919786130684069,1,1,0.517975332053981,1,1,0.43626174923918,1,1,1.3483155383765,1,1,0.989729478310367,1,1
PTPN4,0.375115187362016,1,1,2.54375726864554,0.0658003583377537,0.54815392070557,1.77094821462273,0.459415881577495,1,1.18619366875503,1,1,0.808314595234875,1,1,-0.58650605012893,1,1
CLASP1,-2.34973751415834,0.112719924029172,0.541781636897504,1.71670325356137,0.516200432327226,1,3.45178486268447,0.00334134938789613,0.0636723725213119,1.47961645615711,0.833853793795521,1,2.82661369057986,0.0282258248924074,0.541616940393371,0.328731847178419,1,1
EPB41L5,-0.336927815328349,1,1,1.95648843123195,0.302445863656661,1,1.82399639056647,0.408915707505481,1,0.90363723525385,1,1,1.01853401255906,1,1,-0.534340840166201,1,1
LHX4,0.713403301550812,1,1,-2.08969865890276,0.219869265374536,1,-2.35038903119696,0.112522792128172,0.635408832503907,1.21446369969103,1,1,0.623805112588268,1,1,2.45349756264623,0.0848846989038128,0.860354727035205
FAM20B,0.375750956484426,1,1,-0.578994967730133,1,1,-0.847281040944539,1,1,-0.962360615859667,1,1,-1.13859271518314,1,1,-0.585032672211047,1,1
EPAS1,0.162566664290191,1,1,-1.35056417143549,1,1,-1.22380492253313,1,1,-1.43513723967046,0.907487961180747,1,-1.36451255357292,1,1,-0.371248745694027,1,1
SRBD1,2.14846824334815,0.190059459255482,0.774839199701949,-0.260687794651631,1,1,-2.11508216852357,0.206537668287244,0.933965200894855,1.72999413093164,0.50178794298637,1,-0.0652846641784443,1,1,1.76585856014327,0.464517486028143,1
KAT2B,2.24075859689825,0.15025029709317,0.661332398026679,2.10947565867226,0.209421269522834,1,-0.212442159683436,1,1,1.05630461372943,1,1,-0.44351826232001,1,1,-0.295150239611135,1,1
FNBP4,1.86034036841799,0.377024313665389,1,1.78927981925287,0.441418574751307,1,-0.165170067282388,1,1,4.43167369528081,5.61026676181422e-05,0.00609381832557058,2.64597167499365,0.0488739821207238,0.738195955115758,2.86658367301049,0.0248957074606437,0.45901819979688
NDUFS3,3.91915321052839,0.00053316370298622,0.0145314311293489,-1.00584974622363,1,1,-4.37689012891837,7.22307714605151e-05,0.00480319644575193,2.25704716965266,0.144030764947263,1,-0.317243559718195,1,1,2.72739738085845,0.0383016660651567,0.58145013731581
ACCS,2.66268437442804,0.0465120529829856,0.300323191420358,2.31563254333265,0.123470042432429,0.783371494820593,-0.396787547418459,1,1,0.182550068251624,1,1,-1.8301477843859,0.403367059529685,1,-1.52573114426457,0.762461009363173,1
CHMP2B,0.272899051235377,1,1,0.798152792883856,1,1,0.500099856294764,1,1,-1.31415929921936,1,1,-1.37639235514484,1,1,-1.55974527223406,0.71292053422979,1
WDR76,3.46627728691022,0.00316631238321742,0.0489575824412996,0.480860019882623,1,1,-2.63203476637328,0.0509251062619939,0.383698050284303,3.84166949857614,0.000733201837469712,0.0343314772401141,0.930872114752787,1,1,3.17617630942068,0.00895381347330304,0.269746301374018
TYRO3,0.883481310798557,1,1,1.70571459492574,0.528367385676125,1,0.618011236345737,1,1,0.762596512553869,1,1,0.0763235364447717,1,1,-0.419251423814456,1,1
OSBP,0.614020168056266,1,1,3.63457200202163,0.00167065493553618,0.0583534288248643,2.48889312229072,0.0768848885371679,0.497843781665468,2.59590693780356,0.0566049681867695,0.574213168385101,1.96271761111765,0.298073973732282,1,0.106301382269854,1,1
ZC2HC1A,0.842911473110769,1,1,1.66843657241585,0.571374559581628,1,0.649983561715203,1,1,0.184780930815224,1,1,-0.37664403202175,1,1,-0.876061750883973,1,1
IL7,0.0809335967192396,1,1,0.903012708211329,1,1,0.685381219066703,1,1,2.56846265371437,0.0612904311433956,0.602468630093364,2.331456066643,0.118375944565058,1,1.89092844719247,0.351803378574313,1
CHMP3,0.195757593967368,1,1,0.728674729850903,1,1,0.443189867156005,1,1,-0.647261864700244,1,1,-0.719111880679552,1,1,-1.0348601640635,1,1
POLR1A,-0.387279022478719,1,1,0.995783293843128,1,1,1.13096089273277,1,1,1.34444365959196,1,1,1.44159214324088,0.896504797070663,1,0.515993960532789,1,1
VAMP8,-0.259209561753538,1,1,2.46882280034811,0.0813349961133368,0.621667771914431,2.27171240569829,0.138623318424958,0.728624893761359,1.02750112132587,1,1,1.10331301930486,1,1,-0.472728534484494,1,1
MAP4K3,4.42424420216389,5.80682991780204e-05,0.00296703237113776,3.32111260601434,0.00537956131046045,0.123110631001314,-1.08362929589659,1,1,-0.356138913743254,1,1,-2.98353865020447,0.0170961627542744,0.412920179080168,-2.27110624760824,0.138843281313215,1
RND3,-1.6579960681938,0.583909559850593,1,-1.89721564664117,0.346796895678722,1,-0.356382665968681,1,1,0.239607862339587,1,1,0.962294091094402,1,1,1.12314537153766,1,1
USE1,1.51148392007421,0.783991214498454,1,0.783566778424572,1,1,-0.706024043786727,1,1,-0.44582000008539,1,1,-1.3544774459444,1,1,-0.883359117020951,1,1
STAM2,1.617489309861,0.634636208296236,1,-0.490998154186813,1,1,-1.83692316506289,0.397327433953575,1,0.0179307806606933,1,1,-1.12722045514254,1,1,0.347259268733561,1,1
GRB14,1.90854990353069,0.337921078205764,1,0.303288932312716,1,1,-1.46298105499115,0.860835377740911,1,3.21539460789533,0.00781591909583216,0.166840615244856,1.87800580156576,0.362282228613937,1,2.90944966908611,0.0217239407730256,0.424041763230929
STRN,-0.826689175190424,1,1,-1.440718396219,0.897985533425689,1,-0.413380554651542,1,1,-0.475648065116029,1,1,0.067650745295994,1,1,0.36375490394144,1,1
CHIC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KDR,1.22872428937919,1,1,-1.33032653994007,1,1,-2.13285723634358,0.197618635733593,0.909626773800389,1.32828147741202,1,1,0.223784461070639,1,1,2.13923069166321,0.194501938078644,1
LNX1,0.694436428564493,1,1,2.49084522816777,0.0764637723843473,0.598710964228783,1.35701791401145,1,1,-0.182625405546061,1,1,-0.669374626256496,1,1,-1.90821278539321,0.338182318820038,1
TNFRSF8,-1.69249037468866,0.543315082864526,1,-2.13280269217569,0.197645491943676,1,-0.187119403824795,1,1,-1.52659605824037,0.761168926857535,1,0.0653840751775753,1,1,0.249480797756607,1,1
PKP1,-2.55439362172632,0.0638237569700558,0.372754930467243,2.20591532111116,0.164339575621468,0.925237121670642,4.03801314000651,0.000323435005781876,0.013498357819428,-0.265881519620884,1,1,1.54117927686904,0.739638957797782,1,-1.72156480334224,0.510890301831713,1
GTF3C3,-2.26824586957777,0.1398853507936,0.629896777695484,3.24618836474534,0.00701768539970825,0.143835628627268,4.61217746934007,2.39083530516172e-05,0.00228068610717391,-0.339340455881474,1,1,1.11207666394012,1,1,-2.28774815199032,0.132913150757987,1
COQ10B,2.0490576078725,0.242738892688096,0.909759937843644,2.99654512684581,0.0163834691842477,0.237652123931788,0.520183025751316,1,1,1.84549508443659,0.389793317357597,1,0.328033576072103,1,1,-0.0478726992067273,1,1
USP13,0.731006870107604,1,1,-0.628085677113789,1,1,-1.16478093027572,1,1,-0.397635829651564,1,1,-0.798572658165854,1,1,-0.0307047898043261,1,1
PIK3CA,-0.668009674168833,1,1,0.884924698485069,1,1,1.43277955277587,0.911525079011543,1,-1.78739510747578,0.443241910962825,1,-1.41558078543406,0.941389681860178,1,-2.19367943867694,0.169550778079156,1
SLC9A1,-2.51513078067059,0.0713929417177401,0.400330050373864,-0.524043243612973,1,1,1.74016802871875,0.490977106487638,1,0.127469426162279,1,1,1.73910345816933,0.492099398944855,1,0.453518770547674,1,1
GATB,2.42753815306334,0.0912101269688466,0.473819609336381,0.129257173841099,1,1,-2.03567714166485,0.25069671532532,1,-0.151847422706243,1,1,-1.93921634646246,0.314849999888475,1,-0.229512343785164,1,1
EHBP1,4.23508506746944,0.000137079120586571,0.00546367531609245,1.05271180282561,1,1,-2.95001495170336,0.0190655130938282,0.201959083147269,3.16762599577536,0.00922134582540302,0.186680689775205,-0.231665367886183,1,1,2.23630784425487,0.151989677831941,1
SLC7A6OS,-0.823781182289296,1,1,1.05437293000387,1,1,1.57774792208851,0.687741193069683,1,1.36576905714328,1,1,1.77987717196658,0.450576386305116,1,0.57268839271129,1,1
CKLF,-1.05454058225428,1,1,-1.81676361420073,0.415519898536394,1,-0.583690969199439,1,1,0.612793441765938,1,1,1.29487671795032,1,1,1.81925166463416,0.413238263589382,1
LCAT,-1.97155326390645,0.291963761389017,1,-2.00910595942419,0.267155386748428,1,0.139479596167778,1,1,-0.510620668618022,1,1,0.838649921126117,1,1,0.768374298504411,1,1
CDH3,3.93009877617151,0.000509465834494007,0.0140286932364278,0.433599985711943,1,1,-3.17836997560989,0.00888633780176387,0.120790881773594,-0.0529354752041735,1,1,-2.97106136654976,0.0178063484095138,0.424725497744649,-0.35059991391694,1,1
NECTIN1,-1.09003515363291,1,1,0.392744334564166,1,1,1.30093813341023,1,1,-1.20882553145485,1,1,-0.340457289165748,1,1,-1.39172702707213,0.984030448642355,1
SC5D,-0.436973929312966,1,1,-0.205184813857709,1,1,0.217350907563465,1,1,2.16853672470177,0.180707241352771,1,2.25255904996574,0.145721793320032,1,2.15177051225592,0.18849260042009,1
TREH,-2.50375180001159,0.0737305229941229,0.40928484984545,1.09054505799426,1,1,3.09209471982162,0.0119249651997086,0.147093276092803,-3.15220461499623,0.00972256073340575,0.193084735361057,-1.152265592006,1,1,-3.61207962694176,0.00182250755250043,0.107379992954887
UPK2,-0.272146473037704,1,1,2.00019128967764,0.272877672108406,1,1.86041200425765,0.376963545634534,1,-1.91419218080722,0.333573626919521,1,-1.4785536837066,0.835557835433228,1,-3.12157906524628,0.010793036251655,0.296471041144395
CBL,-2.80574024696468,0.0301206855143447,0.223462130602521,0.568497037991924,1,1,2.90709601586915,0.0218880723386078,0.220754088922925,-1.1340344605596,1,1,0.992825894689858,1,1,-1.42130182703754,0.93137419566757,1
MCAM,-2.52107462597827,0.0701982219565222,0.396278559517035,-3.07399743632389,0.012672674853635,0.206233372988612,-0.199634446311528,1,1,-2.45085388765095,0.0855106748556519,0.736343387306269,-0.238183757227011,1,1,-0.0757551307576999,1,1
GPC1,-2.8712274795465,0.0245328700991881,0.19531235777923,0.958587180808071,1,1,3.28834839272133,0.00604662272830815,0.094951907273332,-1.28739442188718,1,1,0.987430504061936,1,1,-1.82913332669656,0.404277824969391,1
FARP2,2.11675829528308,0.205682198976272,0.817931245854525,3.7909677740986,0.000900368554742616,0.0383806042431241,1.07994476637137,1,1,2.08560253910098,0.222087847009131,1,0.164457777516212,1,1,-0.812774426912972,1,1
SLC5A7,1.15756769125501,1,1,2.61458652230353,0.0536013182931943,0.489807257470535,1.21204327454605,1,1,-0.789372056684088,1,1,-1.51772342002431,0.774504824686844,1,-2.49789455551863,0.0749600095080888,0.808944195845896
NGEF,-0.858467428356472,1,1,0.863727342727525,1,1,1.4470968276481,0.88721883846646,1,-1.34451167356444,1,1,-0.477369785963937,1,1,-1.8531422694203,0.383171818003111,1
DGKD,-1.22348829176091,1,1,3.88274452839859,0.000619704393460494,0.0302823842023927,4.18138144195719,0.000173845991388525,0.00870642455622659,2.7334403792229,0.0376058816290859,0.459621560981344,3.25338677255043,0.00684228974938361,0.278097726351424,-0.276918259430925,1,1
EFHD1,-1.58321705392177,0.680232004407307,1,0.758851514167396,1,1,2.011398063125,0.265700566648389,1,-2.03964868125381,0.248311978093099,1,-0.718086303350845,1,1,-2.38443063285777,0.102633435174457,0.94186390438928
DNAJC10,1.56147871001622,0.71046505979035,1,2.86962903214432,0.0246572173130991,0.304401786277158,0.87979007616666,1,1,2.75986323834049,0.0346953379244735,0.435226417343667,1.33656629186941,1,1,0.684077080625807,1,1
TUBB4A,-0.299179417164125,1,1,0.151667442936563,1,1,0.414604229378594,1,1,0.478126147137696,1,1,0.677553385930517,1,1,0.336442916841523,1,1
MCOLN1,-2.48870456587955,0.076925673175814,0.421906515508417,0.688987010845199,1,1,2.77286585306742,0.0333390126327682,0.288649927851293,0.693013606672547,1,1,2.29002597950067,0.132118864077604,1,0.196658260122419,1,1
GPR108,0.273797490267037,1,1,0.601980284560484,1,1,0.207727814689918,1,1,-1.19943506689675,1,1,-1.18796109003796,1,1,-1.49535680819099,0.808928078773966,1
DGUOK,-0.726689200448892,1,1,0.310416205496168,1,1,0.899034136369938,1,1,-2.24414609548036,0.148938017794497,1,-1.46655616502237,0.854980991647572,1,-2.28803203059375,0.132813935254232,1
LOXL3,2.16730963435683,0.181267514240919,0.752062722714528,1.05978480857764,1,1,-1.12230105217872,1,1,2.19279390304866,0.16993338853518,1,0.417498219931432,1,1,1.36734075363757,1,1
HAT1,-0.435907747959299,1,1,-0.24581802299028,1,1,0.205765682013397,1,1,0.458795081322586,1,1,0.630865206880583,1,1,0.549506605181517,1,1
ATF2,-0.854861131903439,1,1,0.641989615904415,1,1,1.3154026121082,1,1,1.10572625235278,1,1,1.49499866745878,0.809488739471455,1,0.761599615927229,1,1
LAMC2,1.82154208318325,0.411146974204167,1,-0.163692879318455,1,1,-1.74134245825089,0.489741408046582,1,-0.78249161958787,1,1,-2.05152554515634,0.24129476733079,1,-0.589706324475825,1,1
OSGEPL1,2.17844894937289,0.176235774022655,0.738586431612729,-0.0885967277944429,1,1,-2.00396142812222,0.270445154562182,1,1.4142673555666,0.94370050791719,1,-0.249848706165552,1,1,1.36881434525056,1,1
MCM6,-1.45811753673837,0.868848890462322,1,-0.951325195431136,1,1,0.522990834469532,1,1,-1.14241017944238,1,1,-0.141744486861787,1,1,-0.520139589479449,1,1
CCNT2,0.152791203312965,1,1,-1.49040599833375,0.81670509775235,1,-1.34559395147728,1,1,-0.0990260384931514,1,1,-0.186575370164402,1,1,0.788023224258318,1,1
RAB3GAP1,1.07577091113169,1,1,0.48320933928402,1,1,-0.569412331810778,1,1,0.160110878940372,1,1,-0.592228347269509,1,1,-0.162348766839781,1,1
ZRANB3,0.281420185939874,1,1,-1.30080051620707,1,1,-1.25300892849025,1,1,0.116481926217026,1,1,-0.110531223390584,1,1,1.01373628619474,1,1
DARS1,-0.621365238016436,1,1,1.76241102093202,0.467999267525905,1,1.95683103949448,0.302204018620852,1,0.6354298075844,1,1,0.989810334444552,1,1,-0.560787731079918,1,1
LCT,4.5117550318673,3.85760504757753e-05,0.00217683022860836,0.0765937126814527,1,1,-3.94892252066771,0.0004710225219851,0.0177614280878429,3.94823431858953,0.000472378353797448,0.0263722558569366,-0.262531303532095,1,1,3.49096594357003,0.00288766558563331,0.14143360860677
AGPS,1.50042512078964,0.801025898397655,1,1.65390159756025,0.588885048080766,1,0.0949214524805192,1,1,2.31056447738114,0.125141539527358,0.930663698944258,1.10963126019084,1,1,1.04861031916984,1,1
ORC4,1.61339673782981,0.639950048569551,1,-0.248553714818381,1,1,-1.64501167339314,0.599804422771713,1,0.79878452697144,1,1,-0.281992422970319,1,1,0.902965356540966,1,1
KYNU,1.30061919273346,1,1,0.242678085843428,1,1,-0.959509275607949,1,1,0.883065494891076,1,1,-0.14862395527788,1,1,0.650169482345271,1,1
ARID4B,4.50867325277302,3.91405714747094e-05,0.00220093613492524,3.10526458563834,0.0114065330861217,0.193110722534128,-1.54938365500174,0.727737123450594,1,-1.92040932576388,0.328837299031249,1,-4.88551610769147,6.18949628484876e-06,0.00365982622917076,-3.85130708073544,0.000704934387427076,0.0621989439344389
NID1,0.0496135352090184,1,1,2.04676858846877,0.244084867210847,1,1.55567427259454,0.718713404021621,1,2.16181488881046,0.183794684345582,1,1.80324329707848,0.428100080605095,1,0.52811398196405,1,1
CYTIP,1.2563247659303,1,1,1.15493493934087,1,1,-0.183505842755314,1,1,0.593459762315317,1,1,-0.374872219859665,1,1,-0.237615394204103,1,1
MUL1,-0.5181895871603,1,1,1.66121810496376,0.580017904016466,1,1.84474639073494,0.390446634617741,1,-0.456678398596243,1,1,-0.0791460552784003,1,1,-1.48386983150039,0.827060740527376,1
NMU,-0.938373822893439,1,1,-0.306598421261646,1,1,0.595173246479512,1,1,0.188787872042232,1,1,0.85095122721238,1,1,0.386569023562836,1,1
PPAT,-0.810985324389179,1,1,0.664629373563454,1,1,1.26225028625885,1,1,0.623636502426711,1,1,1.06231191593655,1,1,0.210416233616046,1,1
SRD5A3,0.161082846296506,1,1,0.629793000839212,1,1,0.362463067250996,1,1,1.6866119537603,0.550067951481065,1,1.41287311188725,0.946158217610997,1,1.19428011423925,1,1
NOA1,2.58790006011499,0.0579377953863473,0.349721698252958,-1.62498025518604,0.625000596327005,1,-3.56370922502506,0.00219390595307198,0.0493813719156342,1.33847858944233,1,1,-0.803907594432637,1,1,2.36480657426326,0.108236938997953,0.967106438153503
UPK1B,1.51574354124775,0.777505279021909,1,2.43146485918566,0.0902274418926674,0.661255344607075,0.556104576945419,1,1,1.22501539361491,1,1,-0.0100826972522557,1,1,-0.479832474610049,1,1
ARHGAP31,3.82659492750102,0.000779568350174273,0.0189809774476333,-0.445817983473725,1,1,-3.74898152093128,0.0010653249973315,0.0300050938615722,0.733492885634772,1,1,-2.22241338801512,0.157532288345532,1,0.979614654541645,1,1
CD80,-0.798669476151935,1,1,-2.12909608793705,0.199477868245417,1,-0.96206931433434,1,1,2.65888171276928,0.0470402900186692,0.520617184557936,2.81387794836109,0.0293686853110179,0.554876995254913,3.87060035156338,0.000651405918186107,0.0604709203237068
CHST10,2.53623992034395,0.0672299630472744,0.385759895379742,2.39901288948016,0.0986360160391548,0.69222579912443,-0.259946286267735,1,1,2.28519842403984,0.133807173452155,0.965757308307962,0.478395881794254,1,1,0.683083393754667,1,1
PDCL3,2.85212451810693,0.026056851168875,0.202974017792727,1.71030022158304,0.523262225052948,1,-1.19073873259617,1,1,-0.0471810786305938,1,1,-1.94597395459509,0.309947209865236,1,-1.11296012059694,1,1
TXNDC9,-1.04865846935199,1,1,1.72460860102496,0.507588194141596,1,2.50729604479726,0.0729952615106035,0.481417868042115,0.985181389570483,1,1,1.58583922993483,0.676654704337218,1,-0.110747292232006,1,1
IL1RL2,-0.976269906675424,1,1,1.25077366484278,1,1,1.85215465232761,0.384021710715052,1,3.32419247862505,0.00532049825314741,0.132783715948745,3.57869893674676,0.00207185382696073,0.138739034772612,2.16041336657139,0.184444101658423,1
RPL31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL18RAP,1.83294719387347,0.400862546589467,1,1.44115838183461,0.89723965811725,1,-0.493266752362133,1,1,2.6456409265675,0.048921789533088,0.530788456335809,0.862483760229608,1,1,1.36982101792827,1,1
GFM1,3.51956240297317,0.00259355601687234,0.042986460004003,0.591739590946081,1,1,-2.66229103698688,0.046566444904251,0.361216769620294,1.00121001240022,1,1,-1.68520994298692,0.55168844035446,1,0.512667644649189,1,1
LXN,3.71362483424852,0.00122586966311302,0.0254149899366744,0.0641940384091716,1,1,-3.27194292307311,0.00640866821590688,0.0990408069702252,-1.03648069774141,1,1,-3.47669717633298,0.00304578487459089,0.17588677714864,-1.00890221008259,1,1
ALS2,1.90094444823892,0.343855735835989,1,1.15216827542858,1,1,-0.72608436644545,1,1,1.81700250702859,0.41530037682811,1,0.185913284674309,1,1,0.828593481112144,1,1
NOP58,0.571161681356952,1,1,1.24745421666894,1,1,0.501249372988421,1,1,0.595092278452832,1,1,0.159160518749917,1,1,-0.220077893947209,1,1
OCIAD1,0.912569131219745,1,1,-0.236951517413045,1,1,-1.0429068408166,1,1,0.0761963234388493,1,1,-0.457013562232805,1,1,0.207118160912711,1,1
SLAIN2,0.281267099477495,1,1,-0.393885641521156,1,1,-0.577350725936554,1,1,0.126559189551317,1,1,-0.0664230875862229,1,1,0.362929895497857,1,1
TXK,-0.232157139488825,1,1,-0.0114871202230297,1,1,0.19756502086956,1,1,0.623046064154274,1,1,0.717823780866745,1,1,0.586330241898492,1,1
GABRA4,0.501638326861632,1,1,-0.176070802745297,1,1,-0.581690535625058,1,1,1.5220989804963,0.767905688545035,1,0.993298005128462,1,1,1.51852984268712,0.773285293344727,1
TOP2B,1.19865306622882,1,1,2.27711967234645,0.136674481461501,0.830684684867561,0.843633544972451,1,1,2.27269941606863,0.138265799255649,0.984696706830928,1.30410760933082,1,1,0.695708175389736,1,1
YWHAE,-0.239949489634293,1,1,0.332756392940251,1,1,0.446035165005017,1,1,0.473879102207274,1,1,0.551552831844593,1,1,0.178443563243839,1,1
FAM13A,-0.115627390270947,1,1,-1.79569037809445,0.435262638001742,1,-1.34207889939628,1,1,-0.179453955470599,1,1,-0.0666659503975555,1,1,1.14468031463927,1,1
HERC6,-1.83679864006363,0.397437760615998,1,-2.25623337819449,0.144336115266714,0.859368222694985,-0.0795580603732479,1,1,-2.27369075562508,0.137907518306093,0.984569213942862,-0.513122525916402,1,1,-0.484465524473398,1,1
HERC5,-3.01735852182227,0.0152992821882504,0.142799240739022,2.66098089260158,0.0467480270554695,0.449746325117086,4.66499818864194,1.85171854413904e-05,0.00195234482818238,-1.08446715157228,1,1,1.38593512421026,0.994600286082583,1,-3.00278680044446,0.0160511862614834,0.365789367185666
PCDH10,-1.76980338025316,0.460559403576046,1,0.958289676244222,1,1,2.3378642024125,0.116365762783036,0.648202194772657,-1.12682103520838,1,1,0.0918156701438374,1,1,-1.65149027356587,0.591831031177283,1
NDST4,-2.78744264548571,0.0318755144709848,0.232727560324375,1.05791810668285,1,1,3.33002178445086,0.00521035138454607,0.0849451589915924,-0.430759332773203,1,1,1.53071723389415,0.755035755494959,1,-1.07420038295296,1,1
CRYGD,-0.779477366627371,1,1,2.24176698379225,0.149858616757157,0.878759828141174,2.41094176358307,0.0954683331644679,0.572616479116131,0.817605027699775,1,1,1.29808855008416,1,1,-1.0890932148468,1,1
PIKFYVE,1.13025139889176,1,1,1.52564745408776,0.762586123423883,1,0.228341929604523,1,1,-0.27210638040946,1,1,-1.05092615612409,1,1,-1.29752268405098,1,1
BCHE,0.661909615566655,1,1,-1.72715972018983,0.504833895768096,1,-1.98225235869567,0.284706019373947,1,0.870811828362746,1,1,0.311243712322102,1,1,1.94844701100061,0.308168996215827,1
SI,1.85357061686439,0.382803687415064,1,-0.724655275903199,1,1,-2.20965434762783,0.162774962285385,0.80513319308197,1.57988432043592,0.684800163764107,1,-0.0809789490717389,1,1,1.95172780842437,0.305823175254614,1
PRKG2,-0.805022610465315,1,1,-0.0419537217018396,1,1,0.686613534092279,1,1,-0.646457768145772,1,1,-0.0849054985923098,1,1,-0.586538167959636,1,1
CUL3,-1.79030500538003,0.220214676147912,0.854311401584711,0.148933742317228,1,1,1.81109187051371,0.210379895191716,0.944039968253312,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLRB,0.269587716156235,1,1,2.33416912550213,0.117521207254706,0.765037857881276,1.74135203359398,0.489731343546718,1,0.968487989602681,1,1,0.72790743585371,1,1,-0.525002053713383,1,1
FNIP2,3.69107763944284,0.00133983574368828,0.0269265972199824,2.4121915557157,0.0951416881248359,0.682601153654821,-1.3724724725983,1,1,2.41631483597169,0.0940709895431331,0.784760444114528,-0.674188876313507,1,1,0.506540949428504,1,1
C2orf42,2.62714178268542,0.0516632690111311,0.323167661659792,0.761341244251258,1,1,-1.74564711875002,0.485233735634181,1,0.915879078647771,1,1,-0.972906033321415,1,1,0.373574131172957,1,1
ADD2,-1.3477141789407,1,1,0.588494918602983,1,1,1.65781042184412,0.584134422563743,1,0.155002312800402,1,1,1.02775136586479,1,1,-0.225383576179641,1,1
MXD1,1.29521287061591,1,1,-0.796917653139153,1,1,-1.73710190139245,0.49421511487702,1,1.05525647180131,1,1,0.323585275736099,1,1,1.4228010208335,0.928763072188625,1
SLC30A9,-0.654606533828717,1,1,-1.62869558331267,0.620264869314667,1,-0.736689468755879,1,1,0.0398662778903858,1,1,0.483523045048436,1,1,1.09525449733944,1,1
SEC22C,0.844206709857217,1,1,0.776804684552832,1,1,-0.0870491842229243,1,1,-1.30035316188169,1,1,-1.73311693032484,0.498449326512906,1,-1.69778479051712,0.53729032529833,1
CDH10,0.215397270810365,1,1,1.13869746777141,1,1,0.81595597167607,1,1,-1.65999676780057,0.581490616593571,1,-1.70484637837152,0.529338475118203,1,-2.28916355995518,0.132419105834735,1
CSTA,-0.682930529645335,1,1,-2.09388893126117,0.217619253082289,1,-1.12124027946988,1,1,1.28069926772872,1,1,1.61418284512011,0.638926631170825,1,2.53138594848902,0.0681676555118111,0.777452111112206
FGF2,0.763207450071487,1,1,-0.907453740224128,1,1,-1.40808471861561,0.954635912620499,1,0.947350021501023,1,1,0.266856253764397,1,1,1.50178971969805,0.798908544779199,1
BBS7,2.95411918894898,0.0188137726099575,0.162978118836313,1.52694164845394,0.760653131405157,1,-1.3793802520335,1,1,2.21465619757059,0.16070202924324,1,0.0490796902508812,1,1,1.11255044368741,1,1
KIAA1109,-0.644034780056295,1,1,3.00873988045916,0.0157400168904187,0.233396941149941,2.90882549908995,0.0217673577377573,0.220368714532722,3.07802279928292,0.0125027383143401,0.226944785658816,3.09621435388069,0.0117605166673131,0.350292254838905,0.718587580019273,1,1
